sdtname,dtname,stname,number_of_cell_towers
Krishnarayapuram,Karur,TAMILNADU,36
Krityanand Nagar,Purnia,BIHAR,12
Krosuru,Guntur,ANDHRA PRADESH,1
Krushna Prasad,Puri,ODISHA,25
Kruthivennu,Krishna,ANDHRA PRADESH,10
Kuakhia,Jajapur,ODISHA,9
Kuchaikote,Gopalganj,BIHAR,8
Kudair,Anantapur,ANDHRA PRADESH,4
Kudal,Sindhudurg,MAHARASHTRA,94
Kudligi,Ballari,KARNATAKA,69
Kudra,Kaimur (Bhabua),BIHAR,29
Kuhi,Nagpur,MAHARASHTRA,5
Kujang,Jagatsinghapur,ODISHA,11
Kukshi,Dhar,MADHYA PRADESH,39
Kukunoor,West Godavari,ANDHRA PRADESH,2
Kulathur,Pudukkottai,TAMILNADU,64
Kulcharam,Medak,TELANGANA,20
Kulgam,Kulgam,JAMMU & KASHMIR,6
Kulithalai,Karur,TAMILNADU,37
Kulkacharla,Rangareddy,TELANGANA,3
Kullu,Kullu,HIMACHAL PRADESH,248
Kulpahar,Mahoba,UTTAR PRADESH,1
Kultali,South Twenty Four Parganas,WEST BENGAL,1
Kumarganj,Dakshin Dinajpur,WEST BENGAL,3
Kumarghat,Unokoti,TRIPURA,1
Kumargram,Alipurduar,WEST BENGAL,23
Kumarkhand,Madhepura,BIHAR,1
Kumbakonam,Thanjavur,TAMILNADU,402
Kumbhalgarh,Rajsamand,RAJASTHAN,27
Kumharsain,Shimla,HIMACHAL PRADESH,13
Kumher,Bharatpur,RAJASTHAN,21
Kumta,Uttara Kannada,KARNATAKA,108
Kunavaram,East Godavari,ANDHRA PRADESH,10
Kunda,Pratapgarh,UTTAR PRADESH,63
Kundah,The Nilgiris,TAMILNADU,36
Kundam,Jabalpur,MADHYA PRADESH,1
Kundapura,Udupi,KARNATAKA,262
Kundgol,Dharwad,KARNATAKA,15
Kunigal,Tumakuru,KARNATAKA,110
Kunkavav Vadia,Amreli,GUJARAT,1
Kunkuri,Jashpur,CHATTISGARH,1
Kunnam,Perambalur,TAMILNADU,70
Kunnathunad,Ernakulam,KERALA,911
Kunnathur,Kollam,KERALA,126
Kuntala,Adilabad,TELANGANA,1
Kuppam,Chittoor,ANDHRA PRADESH,88
Kupwara,Kupwara,JAMMU & KASHMIR,18
Kurabalakota,Chittoor,ANDHRA PRADESH,38
Kurai,Seoni,MADHYA PRADESH,2
Kuravi,Warangal,TELANGANA,4
Kurhani,Muzaffarpur,BIHAR,30
Kurichedu,Prakasam,ANDHRA PRADESH,1
Kurinjipadi,Cuddalore,TAMILNADU,97
Kurnool,Kurnool,ANDHRA PRADESH,415
Kursela,Katihar,BIHAR,5
Kurseong,Darjiling,WEST BENGAL,141
Kuru,Lohardaga,JHARKHAND,4
Kurud,Dhamtari,CHATTISGARH,14
Kurwai,Vidisha,MADHYA PRADESH,26
Kushalgarh,Banswara,RAJASTHAN,1
Kushtagi,Koppal,KARNATAKA,39
Kusumanchi,Khammam,TELANGANA,33
Kuthalam,Nagapattinam,TAMILNADU,69
Kutiyana,Porbandar,GUJARAT,9
Kutra,Sundargarh,ODISHA,9
Kuttanad,Alappuzha,KERALA,229
LINGARAJ,Khordha,ODISHA,2
Labpur,Birbhum,WEST BENGAL,4
Lachhmangarh,Alwar,RAJASTHAN,12
Lachhmangarh,Sikar,RAJASTHAN,108
Lad Bharol,Mandi,HIMACHAL PRADESH,3
Ladnu,Nagaur,RAJASTHAN,16
Ladpura,Kota,RAJASTHAN,647
Lahar,Bhind,MADHYA PRADESH,2
Laharighat,Morigaon,ASSAM,7
Lahladpur,Saran,BIHAR,2
Lahul,Lahul & Spiti,HIMACHAL PRADESH,4
Lahunipara,Sundargarh,ODISHA,2
Laikera,Jharsuguda,ODISHA,1
Lailunga,Raigarh,CHATTISGARH,1
Lakhandur,Bhandara,MAHARASHTRA,6
Lakhani,Bhandara,MAHARASHTRA,6
Lakhanpur,Surguja,CHATTISGARH,5
Lakhimpur,Kheri,UTTAR PRADESH,81
Lakhipur,Karimganj,ASSAM,42
Lakhisarai,Lakhisarai,BIHAR,25
Lakhnadon,Seoni,MADHYA PRADESH,4
Lakhpat,Kachchh,GUJARAT,6
Lakhtar,Surendranagar,GUJARAT,13
Lakkavarapukota,Vizianagaram,ANDHRA PRADESH,8
Lakkireddipalle,Y.S.R.,ANDHRA PRADESH,3
Laksar,Hardwar,UTTARAKHAND,26
Lakshmipur,Koraput,ODISHA,5
Lalbarra,Balaghat,MADHYA PRADESH,1
Lalganj,Azamgarh,UTTAR PRADESH,16
Lalganj,Rae Bareli,UTTAR PRADESH,24
Lalganj,Vaishali,BIHAR,8
Lalgola,Murshidabad,WEST BENGAL,4
Lalgudi,Tiruchirappalli,TAMILNADU,86
Lalitpur,Lalitpur,UTTAR PRADESH,86
Lalkuan,Nainital,UTTARAKHAND,103
Lalpur,Jamnagar,GUJARAT,29
Lalsot,Dausa,RAJASTHAN,26
Lambhua,Sultanpur,UTTAR PRADESH,27
Lamphelpat,Imphal West,MANIPUR,142
Lamshang,Imphal East,MANIPUR,195
Lamshang,Imphal West,MANIPUR,21
Lanja,Ratnagiri,MAHARASHTRA,19
Lanka,Nagaon,ASSAM,24
Lansdowne,Garhwal,UTTARAKHAND,33
Lar,Ganderbal,JAMMU & KASHMIR,28
Latehar,Latehar,JHARKHAND,6
Lathi,Amreli,GUJARAT,47
Latur,Latur,MAHARASHTRA,252
Laukaha,Madhubani,BIHAR,1
Laukahi,Madhubani,BIHAR,7
Lauriya,Pashchim Champaran,BIHAR,5
Laveru,Srikakulam,ANDHRA PRADESH,6
Laxmanchanda,Adilabad,TELANGANA,2
Leh,Leh,LADAKH,55
Lehra,Sangrur,PUNJAB,20
Lekang (Mahadevpur),Lohit,ARUNACHAL PRADESH,3
Lepakshi,Anantapur,ANDHRA PRADESH,13
Lephripara,Sundargarh,ODISHA,2
Lilia,Amreli,GUJARAT,3
Lilong,Thoubal,MANIPUR,3
Limbdi,Surendranagar,GUJARAT,86
Limkheda,Dohad,GUJARAT,17
Lingalaghanpur,Jangoan,TELANGANA,7
Lingapalem,West Godavari,ANDHRA PRADESH,3
Lingsugur,Raichur,KARNATAKA,19
Lodhika,Rajkot,GUJARAT,103
Loha,Nanded,MAHARASHTRA,8
Lohaghat,Champawat,UTTARAKHAND,19
Lohara,Osmanabad,MAHARASHTRA,4
Lohardaga,Lohardaga,JHARKHAND,10
Loharu,Bhiwani,HARYANA,27
Loisinga,Balangir,ODISHA,1
Lonar,Buldana,MAHARASHTRA,28
Lormi,Mungeli,CHATTISGARH,4
Lucknow,Lucknow,UTTAR PRADESH,6221
Ludhiana (East),Ludhiana,PUNJAB,207
Ludhiana (West),Ludhiana,PUNJAB,2320
Lunawada,Mahisagar,GUJARAT,36
Lunglei,Lunglei,MIZORAM,13
Luni,Jodhpur,RAJASTHAN,71
Lunkaransar,Bikaner,RAJASTHAN,6
Luxettipet,Adilabad,TELANGANA,36
M.Turkapalle,Yadadri Bhuvanagiri,TELANGANA,1
Macherla,Guntur,ANDHRA PRADESH,11
Machhlishahr,Jaunpur,UTTAR PRADESH,13
Machilipatnam,Krishna,ANDHRA PRADESH,123
Madakasira,Anantapur,ANDHRA PRADESH,8
Madanapalle,Chittoor,ANDHRA PRADESH,149
Madanpur,Aurangabad,BIHAR,7
Madarihat,Alipurduar,WEST BENGAL,36
Madathukulam,Tiruppur,TAMILNADU,37
Maddikera (East),Kurnool,ANDHRA PRADESH,10
Maddipadu,Prakasam,ANDHRA PRADESH,66
Maddur,Mandya,KARNATAKA,202
Maddur,Warangal,TELANGANA,8
Madgul,Ranga Reddy,TELANGANA,1
Madha,Solapur,MAHARASHTRA,154
Madhepura,Madhepura,BIHAR,12
Madhira,Khammam,TELANGANA,41
Madhogarh,Jalaun,UTTAR PRADESH,1
Madhuban,Mau,UTTAR PRADESH,23
Madhuban,Purba Champaran,BIHAR,1
Madhubani,Madhubani,BIHAR,25
Madhugiri,Tumakuru,KARNATAKA,27
Madhupur,Deoghar,JHARKHAND,10
Madikeri,Kodagu,KARNATAKA,206
Madnoor,Nizamabad,TELANGANA,11
Madugula,Visakhapatnam,ANDHRA PRADESH,2
Madurai North,Madurai,TAMILNADU,539
Madurai South,Madurai,TAMILNADU,1654
Maduranthakam,Kancheepuram,TAMILNADU,366
Magadi,Ramanagara,KARNATAKA,152
Maganoor,Narayanpet,TELANGANA,20
Magrahat - I,South Twenty Four Parganas,WEST BENGAL,11
Magrahat - II,South Twenty Four Parganas,WEST BENGAL,4
Mahabaleshwar,Satara,MAHARASHTRA,144
Mahabubabad,Warangal,TELANGANA,33
Mahad,Raigarh,MAHARASHTRA,112
Mahadevpur,Karimnagar,TELANGANA,3
Mahagama,Godda,JHARKHAND,16
Mahagaon,Yavatmal,MAHARASHTRA,7
Maham,Rohtak,HARYANA,108
Mahanandi,Kurnool,ANDHRA PRADESH,10
Mahanga,Cuttack,ODISHA,5
Maharajganj,Mahrajganj,UTTAR PRADESH,31
Maharajganj,Rae Bareli,UTTAR PRADESH,16
Maharajganj,Siwan,BIHAR,2
Mahasamund,Mahasamund,CHATTISGARH,14
Mahasi,Bahraich,UTTAR PRADESH,7
Mahavan,Mathura,UTTAR PRADESH,187
Mahbubnagar,Mahbubnagar,TELANGANA,211
Mahe Taluk,Mahe,PUDUCHERRY,33
Mahendragarh,Mahendragarh,HARYANA,50
Mahesana,Mahesana,GUJARAT,295
Maheshwar,West Nimar,MADHYA PRADESH,23
Maheswaram,Ranga Reddy,TELANGANA,106
Mahidpur,Ujjain,MADHYA PRADESH,9
Mahisadal,Purba Medinipur,WEST BENGAL,48
Mahmora,Sivasagar,ASSAM,7
Mahmudabad,Sitapur,UTTAR PRADESH,8
Mahoba,Mahoba,UTTAR PRADESH,38
Mahoor,Nanded,MAHARASHTRA,4
Mahroni,Lalitpur,UTTAR PRADESH,1
Mahua,Vaishali,BIHAR,7
Mahuadanr,Latehar,JHARKHAND,3
Mahudha,Kheda,GUJARAT,9
Mahulpalli,Sambalpur,ODISHA,1
Mahur,Dima Hasao,ASSAM,7
Mahuva,Bhavnagar,GUJARAT,88
Mahuva,Surat,GUJARAT,21
Mahwa,Dausa,RAJASTHAN,44
Maibong,Cachar,ASSAM,3
Maihar,Satna,MADHYA PRADESH,64
Mainpuri,Mainpuri,UTTAR PRADESH,61
Mairang,West Khasi Hills,MEGHALAYA,4
Mairwa,Siwan,BIHAR,3
Majhaulia,Pashchim Champaran,BIHAR,7
Majhgawan,Satna,MADHYA PRADESH,4
Majholi,Jabalpur,MADHYA PRADESH,3
Majorganj,Sitamarhi,BIHAR,1
Makavarapalem,Visakhapatnam,ANDHRA PRADESH,5
Maker,Saran,BIHAR,1
Makhdumpur,Jehanabad,BIHAR,13
Makkuva,Vizianagaram,ANDHRA PRADESH,2
Makloor,Nizamabad,TELANGANA,8
Makrana,Nagaur,RAJASTHAN,53
Makthal,Narayanpet,TELANGANA,21
Mal,Jalpaiguri,WEST BENGAL,108
Malarna Doongar,Sawai Madhopur,RAJASTHAN,19
Malavalli,Mandya,KARNATAKA,143
Maldah (Old),Maldah,WEST BENGAL,48
Maldakal,Jogulamba Gadwal,TELANGANA,1
Malegaon,Nashik,MAHARASHTRA,163
Malegaon,Washim,MAHARASHTRA,27
Malerkotla,Sangrur,PUNJAB,45
Malhargarh,Mandsaur,MADHYA PRADESH,19
Malharrao,Karimnagar,TELANGANA,1
Malia,Junagadh,GUJARAT,19
Malihabad,Lucknow,UTTAR PRADESH,11
Malikipuram,East Godavari,ANDHRA PRADESH,9
Maliya,Morbi,GUJARAT,26
Malkajgiri,Rangareddy,TELANGANA,1581
Malkangiri,Malkangiri,ODISHA,4
Malkapur,Buldana,MAHARASHTRA,31
Malkharoda,Janjgir - Champa,CHATTISGARH,5
Mallappally,Pathanamthitta,KERALA,143
Mallapur,Jagitial,TELANGANA,2
Mallial,Jagitial,TELANGANA,18
Malout,Sri Muktsar Sahib,PUNJAB,35
Malpur,Aravalli,GUJARAT,2
Malpura,Tonk,RAJASTHAN,8
Malshiras,Solapur,MAHARASHTRA,66
Malthon,Sagar,MADHYA PRADESH,1
Malur,Kolar,KARNATAKA,76
Malwan,Sindhudurg,MAHARASHTRA,63
Mamda,Adilabad,TELANGANA,7
Mamidikuduru,East Godavari,ANDHRA PRADESH,7
Man,Satara,MAHARASHTRA,22
Manachanallur,Tiruchirappalli,TAMILNADU,177
Manakondur,Karimnagar,TELANGANA,23
Manali,Kullu,HIMACHAL PRADESH,147
Manamadurai,Sivaganga,TAMILNADU,69
Manamelkudi,Pudukkottai,TAMILNADU,25
Manamunda,Baudh,ODISHA,2
Mananthavady,Wayanad,KERALA,219
Manapparai,Tiruchirappalli,TAMILNADU,174
Manasa,Neemuch,MADHYA PRADESH,7
Manavadar,Junagadh,GUJARAT,10
Manawar,Dhar,MADHYA PRADESH,2
Manbazar - I,Puruliya,WEST BENGAL,6
Manchal,Ranga Reddy,TELANGANA,5
Mancherial,Adilabad,TELANGANA,154
Mancheswar,Khordha,ODISHA,15
Mandai,West Tripura,TRIPURA,2
Mandal,Ahmadabad,GUJARAT,13
Mandal,Bhilwara,RAJASTHAN,15
Mandalgarh,Bhilwara,RAJASTHAN,11
Mandamarri,Adilabad,TELANGANA,60
Mandangad,Ratnagiri,MAHARASHTRA,11
Mandapeta,East Godavari,ANDHRA PRADESH,57
Mandar,Ranchi,JHARKHAND,9
Mandasa,Srikakulam,ANDHRA PRADESH,5
Mandavalli,Krishna,ANDHRA PRADESH,28
Mandawar,Alwar,RAJASTHAN,34
Mandi,Mandi,HIMACHAL PRADESH,166
Mandirbazar,South Twenty Four Parganas,WEST BENGAL,12
Mandla,Mandla,MADHYA PRADESH,27
Mandsaur,Mandsaur,MADHYA PRADESH,80
Mandu,Ramgarh,JHARKHAND,37
Mandvi,Kachchh,GUJARAT,74
Mandvi,Surat,GUJARAT,16
Mandya,Mandya,KARNATAKA,374
Manendragarh,Koriya,CHATTISGARH,27
Maner,Patna,BIHAR,1
Manesar,Gurgaon,HARYANA,745
Mangalagiri,Guntur,ANDHRA PRADESH,186
Mangaldoi (Pt),Darrang,ASSAM,27
Mangalore,Dakshina Kannada,KARNATAKA,1805
Mangalvedhe,Solapur,MAHARASHTRA,25
Mangan,North  District,SIKKIM,14
Mangaon,Raigarh,MAHARASHTRA,129
Mangawan,Rewa,MADHYA PRADESH,3
Mangolkote,Purba Bardhaman,WEST BENGAL,27
Mangrol,Baran,RAJASTHAN,2
Mangrol,Junagadh,GUJARAT,14
Mangrol,Surat,GUJARAT,198
Mangrulpir,Washim,MAHARASHTRA,22
Manigachhi,Darbhanga,BIHAR,4
Manihari,Katihar,BIHAR,4
Manika,Latehar,JHARKHAND,4
Manjha,Gopalganj,BIHAR,8
Manjhanpur,Kaushambi,UTTAR PRADESH,1
Manjhi,Saran,BIHAR,4
Manjlegaon,Bid,MAHARASHTRA,16
Mankapur,Gonda,UTTAR PRADESH,29
Mannargudi,Thiruvarur,TAMILNADU,101
Mannarkad,Palakkad,KERALA,293
Manohar Thana,Jhalawar,RAJASTHAN,4
Manopad,Jogulamba Gadwal,TELANGANA,62
Manora,Washim,MAHARASHTRA,4
Manpur,Gaya,BIHAR,61
Manpur,Umaria,MADHYA PRADESH,3
Mansa,Gandhinagar,GUJARAT,44
Mansa,Mansa,PUNJAB,26
Mansi,Khagaria,BIHAR,3
Mansurchak,Begusarai,BIHAR,3
Manteswar,Purba Bardhaman,WEST BENGAL,7
Mantha,Jalna,MAHARASHTRA,23
Manthani,Peddapalli,TELANGANA,11
Mantralayam,Kurnool,ANDHRA PRADESH,24
Manu,Dhalai,TRIPURA,6
Manubolu,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,45
Manuguru,Bhadradri Kothagudem,TELANGANA,9
Manvi,Raichur,KARNATAKA,58
Manwath,Parbhani,MAHARASHTRA,7
Mao-Maram,Senapati,MANIPUR,9
Marauna,Supaul,BIHAR,1
Maredpalle,Hyderabad,TELANGANA,940
Maredumilli,East Godavari,ANDHRA PRADESH,2
Margherita,Tinsukia,ASSAM,26
Mariahu,Jaunpur,UTTAR PRADESH,16
Mariani,Golaghat,ASSAM,32
Marigaon,Morigaon,ASSAM,54
Maripeda,Warangal,TELANGANA,19
Markapur,Prakasam,ANDHRA PRADESH,76
Marpalle,Rangareddy,TELANGANA,2
Marripadu,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,1
Marsaghai,Kendrapara,ODISHA,3
Martur,Prakasam,ANDHRA PRADESH,42
Marwan,Muzaffarpur,BIHAR,8
Marwar Junction,Pali,RAJASTHAN,22
Masaurhi,Patna,BIHAR,6
Masturi,Bilaspur,CHATTISGARH,12
Masuda,Ajmer,RAJASTHAN,76
Mat,Mathura,UTTAR PRADESH,263
Matar,Kheda,GUJARAT,41
Matarbari,Gomati,TRIPURA,11
Matenhail,Jhajjar,HARYANA,78
Mathabhanga - I,Koch Bihar,WEST BENGAL,11
Mathabhanga - II,Koch Bihar,WEST BENGAL,28
Mathavaram,Thiruvallur,TAMILNADU,1120
Mathura,Mathura,UTTAR PRADESH,939
Mathurapur - I,South Twenty Four Parganas,WEST BENGAL,14
Matia,Goalpara,ASSAM,1
Matiali,Jalpaiguri,WEST BENGAL,7
Matigara,Darjiling,WEST BENGAL,591
Mattam Palle,Nalgonda,TELANGANA,12
Mau,Chitrakoot,UTTAR PRADESH,4
Mauda,Nagpur,MAHARASHTRA,15
Maudaha,Hamirpur,UTTAR PRADESH,3
Maunath Bhanjan,Mau,UTTAR PRADESH,83
Mauranipur,Jhansi,UTTAR PRADESH,14
Mauzamabad,Jaipur,RAJASTHAN,145
Mavelikkara,Alappuzha,KERALA,419
Mavli,Udaipur,RAJASTHAN,73
Mawal,Pune,MAHARASHTRA,1698
Mawana,Meerut,UTTAR PRADESH,117
Mawphlang,East Khasi Hills,MEGHALAYA,1
Mawryngkneng,East Khasi Hills,MEGHALAYA,6
Mawsynram,East Khasi Hills,MEGHALAYA,3
Mayiladuthurai,Nagapattinam,TAMILNADU,129
Maynaguri,Jalpaiguri,WEST BENGAL,34
Mayong,Morigaon,ASSAM,27
Mayureswar - I,Birbhum,WEST BENGAL,26
Mayureswar - II,Birbhum,WEST BENGAL,2
Mazbat,Udalguri,ASSAM,1
Mebo,East Siang,ARUNACHAL PRADESH,1
Medak,Medak,TELANGANA,34
Medchal,Rangareddy,TELANGANA,247
Medikonduru,Guntur,ANDHRA PRADESH,25
Medininagar(Daltonganj),Palamu,JHARKHAND,54
Medipalle,Jagitial,TELANGANA,5
Medziphema,Dimapur,NAGALAND,1
Meenachil,Kottayam,KERALA,954
Meerganj,Bareilly,UTTAR PRADESH,29
Meerut,Meerut,UTTAR PRADESH,1987
Meghnagar,Jhabua,MADHYA PRADESH,29
Meghraj,Aravalli,GUJARAT,2
Mehdawal,Sant Kabir Nagar,UTTAR PRADESH,24
Mehgaon,Bhind,MADHYA PRADESH,6
Mehkar,Buldana,MAHARASHTRA,40
Mehmedabad,Kheda,GUJARAT,77
Mehnagar,Azamgarh,UTTAR PRADESH,3
Mehsi,Purba Champaran,BIHAR,7
Meja,Prayagraj,UTTAR PRADESH,47
Mejhia,Bankura,WEST BENGAL,22
Melaghar,Sipahijala,TRIPURA,1
Melchhamunda,Bargarh,ODISHA,2
Meliaputti,Srikakulam,ANDHRA PRADESH,1
Mella Cheruvu,Nalgonda,TELANGANA,2
Melur,Madurai,TAMILNADU,183
Memari - I,Purba Bardhaman,WEST BENGAL,77
Memari - II,Purba Bardhaman,WEST BENGAL,15
Mendarda,Junagadh,GUJARAT,14
Mendhar,Punch,JAMMU & KASHMIR,1
Merta,Nagaur,RAJASTHAN,43
Meskaur,Nawada,BIHAR,6
Metpalle,Jagitial,TELANGANA,19
Mettupalayam,Coimbatore,TAMILNADU,595
Mettur,Salem,TAMILNADU,180
Mhasla,Raigarh,MAHARASHTRA,8
Mhow,Indore,MADHYA PRADESH,246
Midnapore,Medinipur West,WEST BENGAL,172
Mihona,Bhind,MADHYA PRADESH,1
Milak,Rampur,UTTAR PRADESH,23
Milkipur,Faizabad,UTTAR PRADESH,5
Minakhan,North Twenty Four Parganas,WEST BENGAL,3
Minapur,Muzaffarpur,BIHAR,1
Miraj,Sangli,MAHARASHTRA,434
Mirdoddi,Medak,TELANGANA,2
Mirik,Darjiling,WEST BENGAL,22
Miryalaguda,Nalgonda,TELANGANA,91
Mirzapur,Mirzapur,UTTAR PRADESH,176
Misrikh,Sitapur,UTTAR PRADESH,3
Modasa,Aravalli,GUJARAT,66
Model Town,NORTH,DELHI,1417
Modinagar,Ghaziabad,UTTAR PRADESH,567
Moga,Moga,PUNJAB,191
Mogalthur,West Godavari,ANDHRA PRADESH,10
Mogullapalle,Warangal,TELANGANA,3
Mohadi,Bhandara,MAHARASHTRA,14
Mohammad Bazar,Birbhum,WEST BENGAL,25
Mohammad Ganj,Palamu,JHARKHAND,1
Mohammadabad,Ghazipur,UTTAR PRADESH,37
Mohammdi,Kheri,UTTAR PRADESH,7
Mohana,Gajapati,ODISHA,2
Mohania,Kaimur (Bhabua),BIHAR,54
Mohanlalganj,Lucknow,UTTAR PRADESH,82
Mohanpur,Deoghar,JHARKHAND,12
Mohanpur,Gaya,BIHAR,6
Mohanpur,Medinipur West,WEST BENGAL,6
Mohanpur,West Tripura,TRIPURA,162
Mohkhed,Chhindwara,MADHYA PRADESH,11
Mohla,Rajnandgaon,CHATTISGARH,2
Mohol,Solapur,MAHARASHTRA,97
Moinabad,Ranga Reddy,TELANGANA,131
Moirang,Bishnupur,MANIPUR,3
Mokameh,Patna,BIHAR,40
Mokhada,Palghar,MAHARASHTRA,1
Molakalmuru,Chitradurga,KARNATAKA,20
Mominpet,Rangareddy,TELANGANA,2
Moonak,Sangrur,PUNJAB,12
Mopidevi,Krishna,ANDHRA PRADESH,17
Moradabad,Moradabad,UTTAR PRADESH,667
Morangi,Golaghat,ASSAM,14
Morena,Morena,MADHYA PRADESH,195
Mormugao,South Goa,GOA,571
Morshi,Amravati,MAHARASHTRA,13
Mortad,Nizamabad,TELANGANA,4
Morvi,Morbi,GUJARAT,205
Morwa,Samastipur,BIHAR,4
Morwa (Hadaf),Panch Mahals,GUJARAT,5
Motala,Buldana,MAHARASHTRA,4
Moth,Jhansi,UTTAR PRADESH,32
Mothey,Nalgonda,TELANGANA,19
Mothkur,Yadadri Bhuvanagiri,TELANGANA,17
Motihari,Purba Champaran,BIHAR,72
Motu,Malkangiri,ODISHA,1
Motunga,Dhenkanal,ODISHA,9
Movva,Krishna,ANDHRA PRADESH,16
Moyna,Purba Medinipur,WEST BENGAL,3
Muddanur,Y.S.R.,ANDHRA PRADESH,14
Muddebihal,Vijayapura,KARNATAKA,13
Mudhol,Bagalkote,KARNATAKA,45
Mudhole,Adilabad,TELANGANA,42
Mudigere,Chikkamagaluru,KARNATAKA,63
Mudigonda,Khammam,TELANGANA,18
Mudigubba,Anantapur,ANDHRA PRADESH,5
Mudinepalle,Krishna,ANDHRA PRADESH,35
Mudkhed,Nanded,MAHARASHTRA,11
Mudukulathur,Ramanathapuram,TAMILNADU,1
Muhammadabad Gohna,Mau,UTTAR PRADESH,37
Muhra,Gaya,BIHAR,1
Mukerian,Hoshiarpur,PUNJAB,101
Muktainagar (Edlabad),Jalgaon,MAHARASHTRA,10
Muktsar,Sri Muktsar Sahib,PUNJAB,52
Mukundapuram,Thrissur,KERALA,1282
Mulakalacheruvu,Chittoor,ANDHRA PRADESH,12
Mulbagal,Kolar,KARNATAKA,115
Muli,Surendranagar,GUJARAT,19
Mulshi,Pune,MAHARASHTRA,2976
Multai,Betul,MADHYA PRADESH,33
Mulug,Medak,TELANGANA,46
Mulug,Mulugu,TELANGANA,10
Mumbai Suburban,Mumbai Suburban,MAHARASHTRA,26514
Mummidivaram,East Godavari,ANDHRA PRADESH,8
Munagala,Nalgonda,TELANGANA,43
Munagapaka,Visakhapatnam,ANDHRA PRADESH,2
Munchingi Puttu,Visakhapatnam,ANDHRA PRADESH,3
Mundargi,Gadag,KARNATAKA,6
Mundgod,Uttara Kannada,KARNATAKA,30
Mundlamuru,Prakasam,ANDHRA PRADESH,1
Mundra,Kachchh,GUJARAT,34
Mungaoli,Ashoknagar,MADHYA PRADESH,2
Mungeli,Mungeli,CHATTISGARH,13
Munger,Munger,BIHAR,17
Munpalle,Medak,TELANGANA,9
Munsiari,Pithoragarh,UTTARAKHAND,7
Murarai - I,Birbhum,WEST BENGAL,43
Murarai - II,Birbhum,WEST BENGAL,2
Murbad,Thane,MAHARASHTRA,39
Murhu,Khunti,JHARKHAND,3
Murliganj,Madhepura,BIHAR,5
Murshidabad Jiaganj,Murshidabad,WEST BENGAL,44
Murtijapur,Akola,MAHARASHTRA,41
Murud,Raigarh,MAHARASHTRA,42
Murwara,Katni,MADHYA PRADESH,161
Musabani,Purbi Singhbhum,JHARKHAND,3
Musafirkhana,Amethi,UTTAR PRADESH,43
Musahri,Muzaffarpur,BIHAR,352
Musheerabad,Hyderabad,TELANGANA,783
Musiri,Tiruchirappalli,TAMILNADU,65
Mustabad,Rajanna Sircilla,TELANGANA,8
Musunuru,Krishna,ANDHRA PRADESH,2
Mutharam (Manthani),Peddapalli,TELANGANA,6
Muthukur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,24
Muvattupuzha,Ernakulam,KERALA,607
Muzaffarnagar,Muzaffarnagar,UTTAR PRADESH,406
Mylavaram,Krishna,ANDHRA PRADESH,18
Mylavaram,Y.S.R.,ANDHRA PRADESH,4
Mylliem,East Khasi Hills,MEGHALAYA,348
Mysore,Mysuru,KARNATAKA,3215
NALCO,Anugul,ODISHA,17
NUAGAON,Ganjam,ODISHA,6
NUAPADA,Nuapada,ODISHA,7
Na-Duar,Sonitpur,ASSAM,3
Nabadwip,Nadia,WEST BENGAL,79
Nabagram,Murshidabad,WEST BENGAL,17
Nabarangapur P.S,Nabarangapur,ODISHA,8
Nabha,Patiala,PUNJAB,69
Nabinagar,Aurangabad,BIHAR,5
Nadaun,Hamirpur,HIMACHAL PRADESH,40
Nadbai,Bharatpur,RAJASTHAN,27
Nadendla,Guntur,ANDHRA PRADESH,6
Nadiad,Kheda,GUJARAT,404
Nadigudem,Nalgonda,TELANGANA,7
Nagalapuram,Chittoor,ANDHRA PRADESH,12
Nagamangala,Mandya,KARNATAKA,77
Nagaon,Nagaon,ASSAM,52
Nagapattinam,Nagapattinam,TAMILNADU,74
Nagar,Ahmadnagar,MAHARASHTRA,1019
Nagar,Bharatpur,RAJASTHAN,32
Nagaram,Guntur,ANDHRA PRADESH,1
Nagarbera,Kamrup,ASSAM,8
Nagareddipet,Nizamabad,TELANGANA,5
Nagari,Chittoor,ANDHRA PRADESH,47
Nagarkurnool,Mahbubnagar,TELANGANA,30
Nagaur,Nagaur,RAJASTHAN,45
Nagayalanka,Krishna,ANDHRA PRADESH,3
Nagbhir,Chandrapur,MAHARASHTRA,16
Nagda,Ujjain,MADHYA PRADESH,53
Nagina,Bijnor,UTTAR PRADESH,26
Nagod,Satna,MADHYA PRADESH,8
Nagpur (Rural),Nagpur,MAHARASHTRA,422
Nagpur (Urban),Nagpur,MAHARASHTRA,2974
Nagrakata,Jalpaiguri,WEST BENGAL,24
Nagri,Dhamtari,CHATTISGARH,7
Nagri,Ranchi,JHARKHAND,41
Nagrota Bagwan,Kangra,HIMACHAL PRADESH,30
Naguluppala Padu,Prakasam,ANDHRA PRADESH,22
Nahan,Sirmaur,HIMACHAL PRADESH,83
Naharkatiya,Dibrugarh,ASSAM,22
Naharlagun,Papum Pare,ARUNACHAL PRADESH,77
Naidupet,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,55
Naigaon (Khairgaon),Nanded,MAHARASHTRA,19
