sdtname,dtname,stname,number_of_cell_towers
Mayong,Morigaon,ASSAM,12
Mayureswar - I,Birbhum,WEST BENGAL,9
Mazbat,Udalguri,ASSAM,1
Mebo,East Siang,ARUNACHAL PRADESH,1
Medak,Medak,TELANGANA,14
Medchal,Rangareddy,TELANGANA,112
Medikonduru,Guntur,ANDHRA PRADESH,19
Medininagar(Daltonganj),Palamu,JHARKHAND,48
Medipalle,Jagitial,TELANGANA,4
Medziphema,Dimapur,NAGALAND,1
Meenachil,Kottayam,KERALA,2
Meerganj,Bareilly,UTTAR PRADESH,23
Meerut,Meerut,UTTAR PRADESH,1163
Meghnagar,Jhabua,MADHYA PRADESH,11
Mehdawal,Sant Kabir Nagar,UTTAR PRADESH,7
Mehgaon,Bhind,MADHYA PRADESH,3
Mehkar,Buldana,MAHARASHTRA,9
Mehmedabad,Kheda,GUJARAT,17
Mehsi,Purba Champaran,BIHAR,7
Meja,Prayagraj,UTTAR PRADESH,32
Mejhia,Bankura,WEST BENGAL,15
Melaghar,Sipahijala,TRIPURA,1
Melchhamunda,Bargarh,ODISHA,2
Meliaputti,Srikakulam,ANDHRA PRADESH,1
Mella Cheruvu,Nalgonda,TELANGANA,2
Melur,Madurai,TAMILNADU,140
Memari - I,Purba Bardhaman,WEST BENGAL,46
Memari - II,Purba Bardhaman,WEST BENGAL,9
Mendhar,Punch,JAMMU & KASHMIR,1
Merta,Nagaur,RAJASTHAN,35
Meskaur,Nawada,BIHAR,4
Metpalle,Jagitial,TELANGANA,9
Mettupalayam,Coimbatore,TAMILNADU,329
Mettur,Salem,TAMILNADU,127
Mhasla,Raigarh,MAHARASHTRA,3
Mhow,Indore,MADHYA PRADESH,108
Midnapore,Medinipur West,WEST BENGAL,49
Milak,Rampur,UTTAR PRADESH,17
Minakhan,North Twenty Four Parganas,WEST BENGAL,3
Minapur,Muzaffarpur,BIHAR,1
Miraj,Sangli,MAHARASHTRA,40
Mirdoddi,Medak,TELANGANA,1
Mirik,Darjiling,WEST BENGAL,9
Miryalaguda,Nalgonda,TELANGANA,43
Mirzapur,Mirzapur,UTTAR PRADESH,53
Misrikh,Sitapur,UTTAR PRADESH,1
Modasa,Aravalli,GUJARAT,14
Model Town,NORTH,DELHI,452
Modinagar,Ghaziabad,UTTAR PRADESH,354
Moga,Moga,PUNJAB,23
Mogalthur,West Godavari,ANDHRA PRADESH,7
Mogullapalle,Warangal,TELANGANA,3
Mohammad Bazar,Birbhum,WEST BENGAL,11
Mohammad Ganj,Palamu,JHARKHAND,1
Mohammadabad,Ghazipur,UTTAR PRADESH,7
Mohana,Gajapati,ODISHA,2
Mohania,Kaimur (Bhabua),BIHAR,54
Mohanlalganj,Lucknow,UTTAR PRADESH,14
Mohanpur,Deoghar,JHARKHAND,12
Mohanpur,Gaya,BIHAR,6
Mohanpur,Medinipur West,WEST BENGAL,6
Mohanpur,West Tripura,TRIPURA,104
Mohkhed,Chhindwara,MADHYA PRADESH,7
Mohol,Solapur,MAHARASHTRA,26
Moinabad,Ranga Reddy,TELANGANA,56
Moirang,Bishnupur,MANIPUR,3
Mokameh,Patna,BIHAR,35
Molakalmuru,Chitradurga,KARNATAKA,20
Mominpet,Rangareddy,TELANGANA,2
Moonak,Sangrur,PUNJAB,4
Mopidevi,Krishna,ANDHRA PRADESH,4
Moradabad,Moradabad,UTTAR PRADESH,245
Morangi,Golaghat,ASSAM,10
Morena,Morena,MADHYA PRADESH,67
Mormugao,South Goa,GOA,109
Morshi,Amravati,MAHARASHTRA,4
Mortad,Nizamabad,TELANGANA,1
Morvi,Morbi,GUJARAT,26
Morwa,Samastipur,BIHAR,4
Moth,Jhansi,UTTAR PRADESH,20
Mothey,Nalgonda,TELANGANA,14
Mothkur,Yadadri Bhuvanagiri,TELANGANA,3
Motihari,Purba Champaran,BIHAR,69
Motunga,Dhenkanal,ODISHA,6
Movva,Krishna,ANDHRA PRADESH,8
Moyna,Purba Medinipur,WEST BENGAL,1
Muddanur,Y.S.R.,ANDHRA PRADESH,9
Muddebihal,Vijayapura,KARNATAKA,13
Mudhol,Bagalkote,KARNATAKA,44
Mudhole,Adilabad,TELANGANA,13
Mudigere,Chikkamagaluru,KARNATAKA,36
Mudigonda,Khammam,TELANGANA,5
Mudigubba,Anantapur,ANDHRA PRADESH,5
Mudinepalle,Krishna,ANDHRA PRADESH,16
Mudkhed,Nanded,MAHARASHTRA,1
Muhammadabad Gohna,Mau,UTTAR PRADESH,8
Muhra,Gaya,BIHAR,1
Mukerian,Hoshiarpur,PUNJAB,46
Muktainagar (Edlabad),Jalgaon,MAHARASHTRA,2
Muktsar,Sri Muktsar Sahib,PUNJAB,20
Mukundapuram,Thrissur,KERALA,25
Mulakalacheruvu,Chittoor,ANDHRA PRADESH,6
Mulbagal,Kolar,KARNATAKA,109
Muli,Surendranagar,GUJARAT,2
Mulshi,Pune,MAHARASHTRA,659
Multai,Betul,MADHYA PRADESH,11
Mulug,Medak,TELANGANA,20
Mulug,Mulugu,TELANGANA,9
Mumbai Suburban,Mumbai Suburban,MAHARASHTRA,11213
Mummidivaram,East Godavari,ANDHRA PRADESH,6
Munagala,Nalgonda,TELANGANA,30
Munagapaka,Visakhapatnam,ANDHRA PRADESH,1
Mundargi,Gadag,KARNATAKA,6
Mundgod,Uttara Kannada,KARNATAKA,26
Mungaoli,Ashoknagar,MADHYA PRADESH,2
Mungeli,Mungeli,CHATTISGARH,8
Munger,Munger,BIHAR,14
Munpalle,Medak,TELANGANA,2
Munsiari,Pithoragarh,UTTARAKHAND,5
Murarai - I,Birbhum,WEST BENGAL,2
Murarai - II,Birbhum,WEST BENGAL,1
Murhu,Khunti,JHARKHAND,3
Murliganj,Madhepura,BIHAR,1
Murshidabad Jiaganj,Murshidabad,WEST BENGAL,19
Murtijapur,Akola,MAHARASHTRA,5
Murud,Raigarh,MAHARASHTRA,16
Murwara,Katni,MADHYA PRADESH,50
Musabani,Purbi Singhbhum,JHARKHAND,3
Musafirkhana,Amethi,UTTAR PRADESH,15
Musahri,Muzaffarpur,BIHAR,206
Musheerabad,Hyderabad,TELANGANA,380
Musiri,Tiruchirappalli,TAMILNADU,32
Mustabad,Rajanna Sircilla,TELANGANA,8
Musunuru,Krishna,ANDHRA PRADESH,1
Mutharam (Manthani),Peddapalli,TELANGANA,6
Muthukur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,15
Muvattupuzha,Ernakulam,KERALA,7
Muzaffarnagar,Muzaffarnagar,UTTAR PRADESH,156
Mylavaram,Krishna,ANDHRA PRADESH,11
Mylavaram,Y.S.R.,ANDHRA PRADESH,4
Mylliem,East Khasi Hills,MEGHALAYA,164
Mysore,Mysuru,KARNATAKA,2325
NALCO,Anugul,ODISHA,6
NUAPADA,Nuapada,ODISHA,2
Na-Duar,Sonitpur,ASSAM,2
Nabadwip,Nadia,WEST BENGAL,41
Nabagram,Murshidabad,WEST BENGAL,9
Nabarangapur P.S,Nabarangapur,ODISHA,6
Nabha,Patiala,PUNJAB,18
Nabinagar,Aurangabad,BIHAR,5
Nadaun,Hamirpur,HIMACHAL PRADESH,20
Nadbai,Bharatpur,RAJASTHAN,25
Nadendla,Guntur,ANDHRA PRADESH,5
Nadiad,Kheda,GUJARAT,67
Nagalapuram,Chittoor,ANDHRA PRADESH,5
Nagamangala,Mandya,KARNATAKA,73
Nagaon,Nagaon,ASSAM,19
Nagapattinam,Nagapattinam,TAMILNADU,55
Nagar,Ahmadnagar,MAHARASHTRA,344
Nagar,Bharatpur,RAJASTHAN,22
Nagaram,Guntur,ANDHRA PRADESH,1
Nagarbera,Kamrup,ASSAM,7
Nagari,Chittoor,ANDHRA PRADESH,34
Nagarkurnool,Mahbubnagar,TELANGANA,1
Nagaur,Nagaur,RAJASTHAN,31
Nagayalanka,Krishna,ANDHRA PRADESH,2
Nagda,Ujjain,MADHYA PRADESH,7
Nagina,Bijnor,UTTAR PRADESH,13
Nagpur (Rural),Nagpur,MAHARASHTRA,116
Nagpur (Urban),Nagpur,MAHARASHTRA,843
Nagrakata,Jalpaiguri,WEST BENGAL,18
Nagri,Dhamtari,CHATTISGARH,6
Nagri,Ranchi,JHARKHAND,21
Nagrota Bagwan,Kangra,HIMACHAL PRADESH,15
Naguluppala Padu,Prakasam,ANDHRA PRADESH,14
Nahan,Sirmaur,HIMACHAL PRADESH,31
Naharkatiya,Dibrugarh,ASSAM,12
Naharlagun,Papum Pare,ARUNACHAL PRADESH,22
Naidupet,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,19
Naigaon (Khairgaon),Nanded,MAHARASHTRA,12
Naigarhi,Rewa,MADHYA PRADESH,2
Naina Devi,Bilaspur,HIMACHAL PRADESH,10
Nainital,Nainital,UTTARAKHAND,155
Nainpur,Mandla,MADHYA PRADESH,6
Najafgarh,South West,DELHI,914
Najibabad,Bijnor,UTTAR PRADESH,67
Nakashipara,Nadia,WEST BENGAL,7
Nakhatrana,Kachchh,GUJARAT,1
Nakkapalle,Visakhapatnam,ANDHRA PRADESH,13
Nakodar,Jalandhar,PUNJAB,14
Nakrekal,Nalgonda,TELANGANA,18
Nakur,Saharanpur,UTTAR PRADESH,19
Nala,Jamtara,JHARKHAND,2
Nalagarh,Solan,HIMACHAL PRADESH,8
Nalgonda,Nalgonda,TELANGANA,63
Nalhati - I,Birbhum,WEST BENGAL,27
Nalhati - II,Birbhum,WEST BENGAL,2
Nalkheda,Agar Malwa,MADHYA PRADESH,1
Nallabelly,Warangal,TELANGANA,2
Nallacheruvu,Anantapur,ANDHRA PRADESH,3
Nallajerla,West Godavari,ANDHRA PRADESH,6
Nallamada,Anantapur,ANDHRA PRADESH,4
Namakkal,Namakkal,TAMILNADU,207
Nambol,Bishnupur,MANIPUR,4
Namchi,South District,SIKKIM,46
Namhol,Bilaspur,HIMACHAL PRADESH,3
Namkhana,South Twenty Four Parganas,WEST BENGAL,4
Namkum,Ranchi,JHARKHAND,207
Nampalle,Nalgonda,TELANGANA,4
Nampally,Hyderabad,TELANGANA,402
Namsai,Lohit,ARUNACHAL PRADESH,4
Nanda Kumar,Purba Medinipur,WEST BENGAL,43
Nandalur,Y.S.R.,ANDHRA PRADESH,2
Nandankanan,Khordha,ODISHA,8
Nandavaram,Kurnool,ANDHRA PRADESH,1
Nanded,Nanded,MAHARASHTRA,38
Nandgaon,Nashik,MAHARASHTRA,28
Nandgaon-Khandeshwar,Amravati,MAHARASHTRA,4
Nandigam,Srikakulam,ANDHRA PRADESH,5
Nandigama,Krishna,ANDHRA PRADESH,48
Nandigram - I,Purba Medinipur,WEST BENGAL,3
Nandigram - II,Purba Medinipur,WEST BENGAL,2
Nandikotkur,Kurnool,ANDHRA PRADESH,13
Nandivada,Krishna,ANDHRA PRADESH,9
Nandura,Buldana,MAHARASHTRA,3
Nandurbar,Nandurbar,MAHARASHTRA,7
Nandyal,Kurnool,ANDHRA PRADESH,121
Nangal,Rupnagar,PUNJAB,19
Nangnoor,Medak,TELANGANA,9
Nanguneri,Tirunelveli,TAMILNADU,57
Nanjangud,Mysuru,KARNATAKA,250
Nankhari,Shimla,HIMACHAL PRADESH,3
Nannilam,Thiruvarur,TAMILNADU,23
Nanoor,Birbhum,WEST BENGAL,1
Nanpur,Sitamarhi,BIHAR,2
Naobaicha,Lakhimpur,ASSAM,3
Naraingarh,Ambala,HARYANA,22
Narasannapeta,Srikakulam,ANDHRA PRADESH,21
Narasapuram,West Godavari,ANDHRA PRADESH,16
Narasaraopet,Guntur,ANDHRA PRADESH,43
Narasimharajapura,Chikkamagaluru,KARNATAKA,12
Narayanavanam,Chittoor,ANDHRA PRADESH,3
Narayanganj,Mandla,MADHYA PRADESH,1
Narayangarh,Medinipur West,WEST BENGAL,16
Narayanpet,Narayanpet,TELANGANA,4
Narayanpur,Bhagalpur,BIHAR,5
Narela,NORTH,DELHI,827
Narendra Nagar,Tehri Garhwal,UTTARAKHAND,82
Nargund,Gadag,KARNATAKA,5
Narhat,Nawada,BIHAR,2
Narkatia,Purba Champaran,BIHAR,1
Narkatiaganj,Pashchim Champaran,BIHAR,4
Narketpalle,Nalgonda,TELANGANA,39
Narkhed,Nagpur,MAHARASHTRA,4
Narnaul,Mahendragarh,HARYANA,23
Narnaund,Hisar,HARYANA,1
Narpala,Anantapur,ANDHRA PRADESH,2
Narpatganj,Araria,BIHAR,8
Narsampet,Warangal,TELANGANA,10
Narsapur,Medak,TELANGANA,4
Narsimhapur,Narsimhapur,MADHYA PRADESH,30
Narsimhulapet,Warangal,TELANGANA,4
Narsipatnam,Visakhapatnam,ANDHRA PRADESH,3
Narwana,Jind,HARYANA,11
Nashik,Nashik,MAHARASHTRA,737
Nasirabad,Ajmer,RAJASTHAN,44
Nasrullaganj,Sehore,MADHYA PRADESH,4
Natham,Dindigul,TAMILNADU,2
Nathavaram,Visakhapatnam,ANDHRA PRADESH,1
Nathdwara,Rajsamand,RAJASTHAN,60
Naubatpur,Patna,BIHAR,1
Naugachhia,Bhagalpur,BIHAR,18
Naugarh,Siddharthnagar,UTTAR PRADESH,9
Nautan,Pashchim Champaran,BIHAR,2
Nautan,Siwan,BIHAR,3
Nautanwa,Mahrajganj,UTTAR PRADESH,4
Navalgund,Dharwad,KARNATAKA,30
Navipet,Nizamabad,TELANGANA,19
Navsari,Navsari,GUJARAT,30
Nawa,Nagaur,RAJASTHAN,52
Nawabganj,Bara Banki,UTTAR PRADESH,91
Nawabganj,Bareilly,UTTAR PRADESH,5
Nawabpet,Rangareddy,TELANGANA,11
Nawada,Nawada,BIHAR,66
Nawadih,Bokaro,JHARKHAND,6
Nawalgarh,Jhunjhunun,RAJASTHAN,23
Nawanagar,Buxar,BIHAR,4
Nawanshahr,Shahid Bhagat Singh Nagar,PUNJAB,64
Nawda,Murshidabad,WEST BENGAL,3
Naxalbari,Darjiling,WEST BENGAL,55
Nayagarh,Nayagarh,ODISHA,3
Nayagram,Jhargram,WEST BENGAL,3
Nazira,Sivasagar,ASSAM,8
Nedumangad,Thiruvananthapuram,KERALA,22
Needamangalam,Thiruvarur,TAMILNADU,21
Neem-Ka-Thana,Sikar,RAJASTHAN,29
Neemuch,Neemuch,MADHYA PRADESH,7
Nekarikallu,Guntur,ANDHRA PRADESH,7
Nekkonda,Warangal,TELANGANA,3
Nelakondapalle,Khammam,TELANGANA,9
Nelamangala,Bengaluru Rural,KARNATAKA,434
Nellikudur,Warangal,TELANGANA,1
Nellimarla,Vizianagaram,ANDHRA PRADESH,5
Nellipaka,East Godavari,ANDHRA PRADESH,15
Nellore,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,304
Nepanagar,Burhanpur,MADHYA PRADESH,1
Neradigonda,Adilabad,TELANGANA,6
Neredcherla,Nalgonda,TELANGANA,3
Neturia,Puruliya,WEST BENGAL,14
Nevasa,Ahmadnagar,MAHARASHTRA,59
Neyyattinkara,Thiruvananthapuram,KERALA,23
Nichar,Kinnaur,HIMACHAL PRADESH,1
Nidadavole,West Godavari,ANDHRA PRADESH,26
Nidamarru,West Godavari,ANDHRA PRADESH,4
Nilagiri,Baleshwar,ODISHA,11
Nilakkottai,Dindigul,TAMILNADU,79
Nilanga,Latur,MAHARASHTRA,1
Nilokheri,Karnal,HARYANA,90
Nimapada,Puri,ODISHA,5
Nimbahera,Chittaurgarh,RAJASTHAN,55
Nimdih,Saraikela-Kharsawan,JHARKHAND,3
Nindra,Chittoor,ANDHRA PRADESH,2
Niphad,Nashik,MAHARASHTRA,41
Nirakarpur,Khordha,ODISHA,1
Nirmal,Adilabad,TELANGANA,36
Nirmali,Supaul,BIHAR,11
Nirsa-Cum-Chirkunda,Dhanbad,JHARKHAND,78
Niwai,Tonk,RAJASTHAN,27
Niwali,Barwani,MADHYA PRADESH,1
Niwari,Niwari,MADHYA PRADESH,4
Nizamabad,Nizamabad,TELANGANA,96
Nohar,Hanumangarh,RAJASTHAN,18
Nokha,Bikaner,RAJASTHAN,20
Nokha,Rohtas,BIHAR,10
Noorsarai,Nalanda,BIHAR,3
North Guwahati (Pt),Kamrup Metropolitan,ASSAM,81
North Lakhimpur,Lakhimpur,ASSAM,6
Nuaon,Kaimur (Bhabua),BIHAR,4
Nuh,Nuh,HARYANA,5
Nurpur,Kangra,HIMACHAL PRADESH,21
Nuthankal,Nalgonda,TELANGANA,1
Nuzendla,Guntur,ANDHRA PRADESH,1
Nuzvid,Krishna,ANDHRA PRADESH,16
Nyalkal,Medak,TELANGANA,2
Obra,Aurangabad,BIHAR,4
Obuladevaracheruvu,Anantapur,ANDHRA PRADESH,4
Obulavaripalle,Y.S.R.,ANDHRA PRADESH,12
Odagaon,Nayagarh,ODISHA,1
Oddanchatram,Dindigul,TAMILNADU,48
Odela,Peddapalli,TELANGANA,35
Ojili,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,5
Okhamandal,Devbhumi Dwarka,GUJARAT,10
Olpad,Surat,GUJARAT,39
Omalur,Salem,TAMILNADU,262
Onda,Bankura,WEST BENGAL,14
Ondal,Paschim Bardhaman,WEST BENGAL,44
Ongole,Prakasam,ANDHRA PRADESH,139
Ongpangkong,Mokokchung,NAGALAND,19
Orai,Jalaun,UTTAR PRADESH,35
Orathanadu,Thanjavur,TAMILNADU,11
Orchha,Niwari,MADHYA PRADESH,9
Orient,Jharsuguda,ODISHA,5
Ormanjhi,Ranchi,JHARKHAND,24
Orvakal,Kurnool,ANDHRA PRADESH,16
Osian,Jodhpur,RAJASTHAN,29
Osmanabad,Osmanabad,MAHARASHTRA,11
Ottapidaram,Thoothukkudi,TAMILNADU,56
Ottappalam,Palakkad,KERALA,25
Ozhukarai Taluk,Puducherry,PUDUCHERRY,194
P.Gannavaram,East Godavari,ANDHRA PRADESH,12
PATAPUR,Ganjam,ODISHA,3
PURUSOTTAMPUR,Ganjam,ODISHA,9
Pachhad,Sirmaur,HIMACHAL PRADESH,2
Pachim Nalbari,Nalbari,ASSAM,3
Pachipenta,Vizianagaram,ANDHRA PRADESH,1
Pachora,Jalgaon,MAHARASHTRA,4
Pachore,Rajgarh,MADHYA PRADESH,2
Pachpadra,Barmer,RAJASTHAN,37
Pachpahar,Jhalawar,RAJASTHAN,13
Pachrukhi,Siwan,BIHAR,20
Padampur,Ganganagar,RAJASTHAN,9
Paddhari,Rajkot,GUJARAT,20
Padhar,Mandi,HIMACHAL PRADESH,9
Padma,Hazaribagh,JHARKHAND,3
Padmanabham,Visakhapatnam,ANDHRA PRADESH,2
Padra,Vadodara,GUJARAT,2
Padrauna,Kushinagar,UTTAR PRADESH,8
Padwa,Palamu,JHARKHAND,1
Pahalgam,Anantnag,JAMMU & KASHMIR,11
Pahar Ganj,Central,DELHI,342
Paharpur,Purba Champaran,BIHAR,2
Paikamal,Bargarh,ODISHA,4
Paithan,Aurangabad,MAHARASHTRA,3
Pakala,Chittoor,ANDHRA PRADESH,19
Pakaur,Pakur,JHARKHAND,14
Pakuria,Pakur,JHARKHAND,1
Pakyong,East District,SIKKIM,3
Palacoderu,West Godavari,ANDHRA PRADESH,3
Palacole,West Godavari,ANDHRA PRADESH,32
Palakkad,Palakkad,KERALA,117
Palakkodu,Dharmapuri,TAMILNADU,73
Palakonda,Srikakulam,ANDHRA PRADESH,3
Palakurthi,Jangoan,TELANGANA,2
Palamaner,Chittoor,ANDHRA PRADESH,40
Palampur,Kangra,HIMACHAL PRADESH,56
Palani,Dindigul,TAMILNADU,92
Palanpur,Banas Kantha,GUJARAT,28
Palasa,Srikakulam,ANDHRA PRADESH,14
Palasamudram,Chittoor,ANDHRA PRADESH,2
Palasbari,Kamrup,ASSAM,9
Palasbari,Kamrup Metropolitan,ASSAM,48
Palasi,Araria,BIHAR,1
Palayamkottai,Tirunelveli,TAMILNADU,289
Palghar,Palghar,MAHARASHTRA,161
Pali,Korba,CHATTISGARH,1
Pali,Pali,RAJASTHAN,149
Pali,Umaria,MADHYA PRADESH,2
Palia,Kheri,UTTAR PRADESH,1
Paliganj,Patna,BIHAR,1
Palitana,Bhavnagar,GUJARAT,6
Palladam,Tiruppur,TAMILNADU,179
Pallipattu,Thiruvallur,TAMILNADU,15
Palojori,Deoghar,JHARKHAND,2
Palsana,Surat,GUJARAT,74
Palus,Sangli,MAHARASHTRA,3
Palwal,Palwal,HARYANA,96
Palwancha,Bhadradri Kothagudem,TELANGANA,51
Pamarru,Krishna,ANDHRA PRADESH,13
Pamidi,Anantapur,ANDHRA PRADESH,12
Pamidimukkala,Krishna,ANDHRA PRADESH,10
Pampore,Pulwama,JAMMU & KASHMIR,7
Pamur,Prakasam,ANDHRA PRADESH,1
Panagar,Jabalpur,MADHYA PRADESH,28
Panchkula,Panchkula,HARYANA,281
Panchla,Haora,WEST BENGAL,8
Pandabeswar,Paschim Bardhaman,WEST BENGAL,33
Pandarak,Patna,BIHAR,14
Pandariya,Kabeerdham,CHATTISGARH,1
Pandaul,Madhubani,BIHAR,31
Pandavapura,Mandya,KARNATAKA,75
Pandhana,East Nimar,MADHYA PRADESH,2
Pandharpur,Solapur,MAHARASHTRA,15
Pandhurna,Chhindwara,MADHYA PRADESH,24
Pandua,Hugli,WEST BENGAL,67
Panhala,Kolhapur,MAHARASHTRA,6
Panikoili,Jajapur,ODISHA,1
Panipat,Panipat,HARYANA,163
Panisagar,North Tripura,TRIPURA,7
Panna,Panna,MADHYA PRADESH,12
Panruti,Cuddalore,TAMILNADU,174
Panskura,Purba Medinipur,WEST BENGAL,27
Panthalur,The Nilgiris,TAMILNADU,3
Panvel,Raigarh,MAHARASHTRA,807
Panyam,Kurnool,ANDHRA PRADESH,23
Paonta Sahib,Sirmaur,HIMACHAL PRADESH,66
Papanasam,Thanjavur,TAMILNADU,69
Pappireddipatti,Dharmapuri,TAMILNADU,46
Paradeep Lock,Jagatsinghapur,ODISHA,12
Paradip,Jagatsinghapur,ODISHA,1
Paraiya,Gaya,BIHAR,1
Parajang,Dhenkanal,ODISHA,1
Paramakudi,Ramanathapuram,TAMILNADU,52
Paramathi-Velur,Namakkal,TAMILNADU,56
Paranda,Osmanabad,MAHARASHTRA,4
Parasgad,Belagavi,KARNATAKA,52
Parasia,Chhindwara,MADHYA PRADESH,7
Paravada,Visakhapatnam,ANDHRA PRADESH,34
Paravur,Ernakulam,KERALA,27
Parbalpur,Nalanda,BIHAR,1
Parbatsar,Nagaur,RAJASTHAN,4
Parbatta,Khagaria,BIHAR,2
Parbhani,Parbhani,MAHARASHTRA,22
Parchur,Prakasam,ANDHRA PRADESH,2
Pardi,Valsad,GUJARAT,137
Pargi,Rangareddy,TELANGANA,8
Parihar,Sitamarhi,BIHAR,4
Parkal,Warangal,TELANGANA,24
Parlakhemundi,Gajapati,ODISHA,6
Parliament Street,New Delhi,DELHI,412
Parner,Ahmadnagar,MAHARASHTRA,29
Parola,Jalgaon,MAHARASHTRA,3
Paroo,Muzaffarpur,BIHAR,10
Parseoni,Nagpur,MAHARASHTRA,1
Parvathipuram,Vizianagaram,ANDHRA PRADESH,6
Pasighat,East Siang,ARUNACHAL PRADESH,12
Patamda,Purbi Singhbhum,JHARKHAND,1
Patan,Durg,CHATTISGARH,22
Patan,Jabalpur,MADHYA PRADESH,2
Patan,Patan,GUJARAT,18
Patan,Satara,MAHARASHTRA,1
Patan-Veraval,Gir Somnath,GUJARAT,38
Patancheru,Medak,TELANGANA,174
Pataudi,Gurgaon,HARYANA,22
Patel Nagar,West,DELHI,1101
Patepur,Vaishali,BIHAR,2
Patera,Damoh,MADHYA PRADESH,1
Pathalgora,Chatra,JHARKHAND,2
Pathanapuram,Kollam,KERALA,4
Pathankot,Pathankot,PUNJAB,89
Pathapatnam,Srikakulam,ANDHRA PRADESH,7
Patharia,Damoh,MADHYA PRADESH,1
Pathariya,Mungeli,CHATTISGARH,4
Patiala,Patiala,PUNJAB,180
Patiyali,Kanshiram Nagar,UTTAR PRADESH,4
Patkura,Kendrapara,ODISHA,4
Patna Rural,Patna,BIHAR,1500
Patori,Samastipur,BIHAR,2
Patran,Patiala,PUNJAB,8
Patrasayer,Bankura,WEST BENGAL,9
Patratu,Ramgarh,JHARKHAND,19
Pattamundai,Kendrapara,ODISHA,6
Pattan,Baramula,JAMMU & KASHMIR,5
Patti,Pratapgarh,UTTAR PRADESH,3
Patti,Tarn Taran,PUNJAB,14
Pattikonda,Kurnool,ANDHRA PRADESH,3
Pattukkottai,Thanjavur,TAMILNADU,47
Pauri,Garhwal,UTTARAKHAND,36
Pavagada,Tumakuru,KARNATAKA,4
Payakaraopeta,Visakhapatnam,ANDHRA PRADESH,15
Payal,Ludhiana,PUNJAB,23
Peapally,Kurnool,ANDHRA PRADESH,9
Pebbair,Mahbubnagar,TELANGANA,10
Pedagantyada,Visakhapatnam,ANDHRA PRADESH,16
Pedakakani,Guntur,ANDHRA PRADESH,37
Pedakurapadu,Guntur,ANDHRA PRADESH,3
Pedana,Krishna,ANDHRA PRADESH,11
Pedanandipadu,Guntur,ANDHRA PRADESH,7
Pedapadu,West Godavari,ANDHRA PRADESH,16
Pedaparupudi,Krishna,ANDHRA PRADESH,5
Pedapudi,East Godavari,ANDHRA PRADESH,9
Pedavegi,West Godavari,ANDHRA PRADESH,15
Pedda Adiserla Palle,Nalgonda,TELANGANA,3
Pedda Kadubur,Kurnool,ANDHRA PRADESH,2
Peddamandadi,Mahbubnagar,TELANGANA,2
Peddapalle,Peddapalli,TELANGANA,68
Peddapanjani,Chittoor,ANDHRA PRADESH,5
Peddapuram,East Godavari,ANDHRA PRADESH,27
Peddavadugur,Anantapur,ANDHRA PRADESH,13
Peddavoora,Nalgonda,TELANGANA,3
Peddemul,Rangareddy,TELANGANA,1
Peeplu,Tonk,RAJASTHAN,2
Peesangan,Ajmer,RAJASTHAN,33
Pegadapalle,Jagitial,TELANGANA,1
Pehowa,Kurukshetra,HARYANA,19
Peint,Nashik,MAHARASHTRA,1
Pellakur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,12
Pen,Raigarh,MAHARASHTRA,40
Penagalur,Y.S.R.,ANDHRA PRADESH,2
Penamaluru,Krishna,ANDHRA PRADESH,115
Pencharthal,Unokoti,TRIPURA,5
Pendlimarri,Y.S.R.,ANDHRA PRADESH,8
Pendra Road Gorella,Bilaspur,CHATTISGARH,2
Pendurthi,Visakhapatnam,ANDHRA PRADESH,67
Pennagaram,Dharmapuri,TAMILNADU,32
Pentapadu,West Godavari,ANDHRA PRADESH,13
Penuballi,Khammam,TELANGANA,4
Penuganchiprolu,Krishna,ANDHRA PRADESH,11
Penugonda,West Godavari,ANDHRA PRADESH,6
Penukonda,Anantapur,ANDHRA PRADESH,32
Penumantra,West Godavari,ANDHRA PRADESH,5
Penumuru,Chittoor,ANDHRA PRADESH,5
Peraiyur,Madurai,TAMILNADU,22
Perambalur,Perambalur,TAMILNADU,52
Peravali,West Godavari,ANDHRA PRADESH,17
Peravurani,Thanjavur,TAMILNADU,12
Perinthalmanna,Malappuram,KERALA,20
Periyakulam,Theni,TAMILNADU,73
Pernem,North Goa,GOA,25
Perundurai,Erode,TAMILNADU,328
Peterwar,Bokaro,JHARKHAND,12
Petlad,Anand,GUJARAT,16
Petlawad,Jhabua,MADHYA PRADESH,9
Phagi,Jaipur,RAJASTHAN,9
Phagwara,Kapurthala,PUNJAB,90
Phalodi,Jodhpur,RAJASTHAN,39
Phaltan,Satara,MAHARASHTRA,17
Phansidewa,Darjiling,WEST BENGAL,33
Pharenda,Mahrajganj,UTTAR PRADESH,1
Phillaur,Jalandhar,PUNJAB,37
Phirangipuram,Guntur,ANDHRA PRADESH,13
Phulambri,Aurangabad,MAHARASHTRA,3
Phulera (Hq.Sambhar),Jaipur,RAJASTHAN,65
Phulparas,Madhubani,BIHAR,3
Phulpur,Azamgarh,UTTAR PRADESH,1
Phulpur,Prayagraj,UTTAR PRADESH,29
