operator,city_name,deployment_type,status,lat,long
Reliance Jio,Giridih,5G NR,Commercial Availability,24.19135,86.29964
Reliance Jio,Jugsalai,5G NR,Commercial Availability,22.77714,86.1858661
Reliance Jio,Kanke,5G NR,Commercial Availability,23.4298561,85.327582
Reliance Jio,Marai Kalan,5G NR,Commercial Availability,24.0211135,85.3506079
Reliance Jio,Medininagar (Daltonganj),5G NR,Commercial Availability,24.0397192,84.0658109
Reliance Jio,Rerma,5G NR,Commercial Availability,24.0371705,84.0817434
Reliance Jio,Tati,5G NR,Commercial Availability,23.3771878,85.4379112
Reliance Jio,Adyar,5G NR,Commercial Availability,12.8686235,74.9292875
Reliance Jio,Aland,5G NR,Commercial Availability,17.5632704,76.5678524
Reliance Jio,Alur,5G NR,Commercial Availability,12.9788319,75.9935776
Reliance Jio,Anekal,5G NR,Commercial Availability,12.7086373,77.6993972
Reliance Jio,Annigeri,5G NR,Commercial Availability,15.4260116,75.4333351
Reliance Jio,Attibele,5G NR,Commercial Availability,12.7782588,77.7712834
Reliance Jio,Badami,5G NR,Commercial Availability,15.9203874,75.6807865
Reliance Jio,Bangalore,5G NR,Commercial Availability,12.9767936,77.590082
Reliance Jio,Bannur,5G NR,Commercial Availability,12.3307313,76.861373
Reliance Jio,Basavakalyan,5G NR,Commercial Availability,17.871446,76.9517496
Reliance Jio,Basettihalli,5G NR,Commercial Availability,13.5306378,77.8604991
Reliance Jio,Belgaum,5G NR,Commercial Availability,15.8572666,74.5069343
Reliance Jio,Bellary,5G NR,Commercial Availability,15.1433952,76.9193876
Reliance Jio,Benakanahalli,5G NR,Commercial Availability,14.7073752,76.2929799
Reliance Jio,Bhadravati,5G NR,Commercial Availability,13.8502075,75.7037863
Reliance Jio,Bhalki,5G NR,Commercial Availability,18.0484556,77.2176221
Reliance Jio,Bidadi,5G NR,Commercial Availability,12.7988507,77.3869947
Reliance Jio,Bijapur,5G NR,Commercial Availability,16.8269911,75.7175387
Reliance Jio,Bommasandra,5G NR,Commercial Availability,12.8162443,77.6916113
Reliance Jio,Challakere,5G NR,Commercial Availability,14.3134476,76.6497826
Reliance Jio,Chikkaballapura,5G NR,Commercial Availability,13.4358702,77.7312434
Reliance Jio,Chikkabanavara,5G NR,Commercial Availability,13.4021825,76.1844179
Reliance Jio,Chikkabidarakallu,5G NR,Commercial Availability,13.0491569,77.4874879
Reliance Jio,Chikmagalur,5G NR,Commercial Availability,13.318014,75.7738743
Reliance Jio,Dandeli,5G NR,Commercial Availability,15.2490284,74.6236037
Reliance Jio,Devanahalli,5G NR,Commercial Availability,13.2483502,77.7134377
Reliance Jio,Dommasandra,5G NR,Commercial Availability,13.0974753,78.4516588
Reliance Jio,Gadag-Betigeri,5G NR,Commercial Availability,15.4263647,75.6300786
Reliance Jio,Gajendragarh,5G NR,Commercial Availability,15.7322026,75.9644618
Reliance Jio,Gokak,5G NR,Commercial Availability,16.1693033,74.8224338
Reliance Jio,Gulbarga,5G NR,Commercial Availability,17.3310003,76.8334228
Reliance Jio,Gundlupet,5G NR,Commercial Availability,11.808496,76.6916141
Reliance Jio,Haralapura,5G NR,Commercial Availability,13.6937454,77.3298638
Reliance Jio,Harihar,5G NR,Commercial Availability,14.5116874,75.809288
Reliance Jio,Hebbagodi,5G NR,Commercial Availability,12.8267016,77.6799745
Reliance Jio,Hinkal,5G NR,Commercial Availability,12.3299639,76.6007405
Reliance Jio,Hiriyur,5G NR,Commercial Availability,13.9443237,76.6167407
Reliance Jio,Holalkere,5G NR,Commercial Availability,14.0428326,76.1844875
Reliance Jio,Hosakote,5G NR,Commercial Availability,12.4346742,76.2481469
Reliance Jio,Hospet,5G NR,Commercial Availability,15.266493,76.3872297
Reliance Jio,Hunasamaranahalli,5G NR,Commercial Availability,13.1440103,77.6191241
Reliance Jio,Hunsur,5G NR,Commercial Availability,12.3035086,76.2928095
Reliance Jio,Hutagalli,5G NR,Commercial Availability,12.3414732,76.585315
Reliance Jio,Ilkal,5G NR,Commercial Availability,15.9598085,76.11564
Reliance Jio,Indi,5G NR,Commercial Availability,17.1744599,75.9553764
Reliance Jio,Jevargi,5G NR,Commercial Availability,17.3299005,76.3183224
Reliance Jio,Jigani,5G NR,Commercial Availability,12.7852528,77.6380931
Reliance Jio,Kakati,5G NR,Commercial Availability,15.9326725,74.5255528
Reliance Jio,Kampli,5G NR,Commercial Availability,15.4061695,76.604451
Reliance Jio,Kenjar,5G NR,Commercial Availability,12.9512486,74.8670937
Reliance Jio,Kollegal,5G NR,Commercial Availability,12.1560966,77.1071726
Reliance Jio,Konappana Agrahara,5G NR,Commercial Availability,12.8528618,77.668169
Reliance Jio,Koppal,5G NR,Commercial Availability,15.3484144,76.1547421
Reliance Jio,Krishnarajanagara,5G NR,Commercial Availability,12.438561,76.3836699
Reliance Jio,Kumbalagodu,5G NR,Commercial Availability,12.8786167,77.4467629
Reliance Jio,Kunigal,5G NR,Commercial Availability,13.0260158,77.0222704
Reliance Jio,Lingsugur,5G NR,Commercial Availability,16.1563,76.5242
Reliance Jio,Maddur,5G NR,Commercial Availability,12.5848984,77.0448679
Reliance Jio,Madhugiri,5G NR,Commercial Availability,13.6601789,77.2140882
Reliance Jio,Madikeri,5G NR,Commercial Availability,12.42149,75.7387543
Reliance Jio,Malavalli,5G NR,Commercial Availability,12.3864073,77.0589464
Reliance Jio,Malur,5G NR,Commercial Availability,13.0060343,77.9382839
Reliance Jio,Mangalore,5G NR,Commercial Availability,12.8698101,74.8430082
Reliance Jio,Molakalmuru,5G NR,Commercial Availability,14.7173547,76.7467395
Reliance Jio,Mysore,5G NR,Commercial Availability,12.3051828,76.6553609
Reliance Jio,Nagamangala,5G NR,Commercial Availability,12.8196077,76.7542189
Reliance Jio,Nargund,5G NR,Commercial Availability,15.7220381,75.3846247
Reliance Jio,Nelamangala,5G NR,Commercial Availability,13.0953024,77.3963586
Reliance Jio,Nipani,5G NR,Commercial Availability,16.4020402,74.3842372
Reliance Jio,Pandavapura,5G NR,Commercial Availability,12.5011414,76.6731501
Reliance Jio,Pavagada,5G NR,Commercial Availability,14.1007288,77.2800053
Reliance Jio,Ramdurg,5G NR,Commercial Availability,15.9449549,75.2967797
Reliance Jio,Sambra,5G NR,Commercial Availability,16.6128965,77.3492254
Reliance Jio,Sarjapura,5G NR,Commercial Availability,12.8600866,77.7861352
Reliance Jio,Satyamangala,5G NR,Commercial Availability,13.0185492,76.1248982
Reliance Jio,Savanur,5G NR,Commercial Availability,14.9750243,75.3397064
Reliance Jio,Shahabad,5G NR,Commercial Availability,17.1241133,76.9418923
Reliance Jio,Shahpur,5G NR,Commercial Availability,16.8513397,77.2004192
Reliance Jio,Shimoga,5G NR,Commercial Availability,13.9326093,75.574978
Reliance Jio,Sidlaghatta,5G NR,Commercial Availability,13.3885218,77.8641332
Reliance Jio,Sira,5G NR,Commercial Availability,13.7409467,76.905738
Reliance Jio,Sirsi,5G NR,Commercial Availability,14.6192362,74.8388611
Reliance Jio,Siruguppa,5G NR,Commercial Availability,15.6336064,76.8939231
Reliance Jio,Srinivaspur,5G NR,Commercial Availability,13.3391141,78.2113678
Reliance Jio,Sulya,5G NR,Commercial Availability,12.5576644,75.3907575
Reliance Jio,Tarikere,5G NR,Commercial Availability,13.7062309,75.8183561
Reliance Jio,Tekkalakote,5G NR,Commercial Availability,15.5337852,76.8772225
Reliance Jio,Tiptur,5G NR,Commercial Availability,13.258575,76.4737675
Reliance Jio,Tirthahalli,5G NR,Commercial Availability,13.6901992,75.2463699
Reliance Jio,Tumkur,5G NR,Commercial Availability,13.3400771,77.1006208
Reliance Jio,Udyavara,5G NR,Commercial Availability,13.3027326,74.7361627
Reliance Jio,Ullal,5G NR,Commercial Availability,12.8181202,74.8459375
Reliance Jio,Varamballi,5G NR,Commercial Availability,13.4284142,74.735618
Reliance Jio,Yadgir,5G NR,Commercial Availability,16.7670964,77.1403984
Reliance Jio,Aluva,5G NR,Commercial Availability,10.10757,76.34566
Reliance Jio,Arookutty,5G NR,Commercial Availability,9.8647363,76.3240533
Reliance Jio,Aroor,5G NR,Commercial Availability,9.8783108,76.3038826
Reliance Jio,Azhoor,5G NR,Commercial Availability,9.2552818,76.7807776
Reliance Jio,Beypore,5G NR,Commercial Availability,11.1790668,75.8101768
Reliance Jio,Chavara,5G NR,Commercial Availability,8.975395,76.5348376
Reliance Jio,Cheranallur,5G NR,Commercial Availability,10.0405599,76.2805116
Reliance Jio,Cherthala,5G NR,Commercial Availability,9.6862464,76.3425849
Reliance Jio,Cheruthazham,5G NR,Commercial Availability,12.0715561,75.2602571
Reliance Jio,Cheruvannur,5G NR,Commercial Availability,11.56097,75.69353
Reliance Jio,Chirakkal,5G NR,Commercial Availability,11.9125378,75.358893
Reliance Jio,Chorode,5G NR,Commercial Availability,11.6317134,75.6003758
Reliance Jio,Edathala,5G NR,Commercial Availability,10.0714367,76.3865521
Reliance Jio,Edavilangu,5G NR,Commercial Availability,10.2407638,76.1700362
Reliance Jio,Elamkunnapuzha,5G NR,Commercial Availability,10.030615,76.2220886
Reliance Jio,Elayavoor,5G NR,Commercial Availability,11.882576,75.39955669
Reliance Jio,Erattupetta,5G NR,Commercial Availability,9.6879884,76.7797651
Reliance Jio,Feroke,5G NR,Commercial Availability,11.1825447,75.8375372
Reliance Jio,Irinjalakuda,5G NR,Commercial Availability,10.34467,76.20937
Reliance Jio,Kakkanad,5G NR,Commercial Availability,10.01657,76.34275
Reliance Jio,Kakkodi,5G NR,Commercial Availability,11.3168669,75.7991672
Reliance Jio,Kalady,5G NR,Commercial Availability,10.1666308,76.4390495
Reliance Jio,Kalamassery,5G NR,Commercial Availability,10.0593517,76.3206787
Reliance Jio,Kanayannur,5G NR,Commercial Availability,9.9198895,76.3913877
Reliance Jio,Kanjikkuzhi,5G NR,Commercial Availability,9.6087607,76.3339506
Reliance Jio,Karakulam,5G NR,Commercial Availability,8.5625502,76.9838718
Reliance Jio,Kasaragod,5G NR,Commercial Availability,12.5035577,74.9907022
Reliance Jio,Kayamkulam,5G NR,Commercial Availability,9.18437,76.51516
Reliance Jio,Koduvayur,5G NR,Commercial Availability,10.6887585,76.6621933
Reliance Jio,Kondotty,5G NR,Commercial Availability,11.1457203,75.9643753
Reliance Jio,Koratty,5G NR,Commercial Availability,9.4967931,76.8483241
Reliance Jio,Kothamangalam,5G NR,Commercial Availability,10.0640341,76.6218187
Reliance Jio,Kottarakkara,5G NR,Commercial Availability,9.0055368,76.7832172
Reliance Jio,Kottayam,5G NR,Commercial Availability,9.59157,76.52215
Reliance Jio,Kumbalam,5G NR,Commercial Availability,9.8906366,76.3123749
Reliance Jio,Kunnamangalam,5G NR,Commercial Availability,11.3046779,75.8785617
Reliance Jio,Kunnamkulam,5G NR,Commercial Availability,10.6510912,76.0687448
Reliance Jio,Kuttoor,5G NR,Commercial Availability,9.3587884,76.5881013
Reliance Jio,Manakunnam,5G NR,Commercial Availability,9.9178589,76.3540444
Reliance Jio,Manjeri,5G NR,Commercial Availability,11.1203,76.11997
Reliance Jio,Maradu,5G NR,Commercial Availability,9.9397588,76.3286304
Reliance Jio,Mayyanad,5G NR,Commercial Availability,8.8395937,76.6459316
Reliance Jio,Methala,5G NR,Commercial Availability,10.2166,76.21662
Reliance Jio,Muhamma,5G NR,Commercial Availability,9.6059003,76.3596446
Reliance Jio,Nedumbassery,5G NR,Commercial Availability,10.1595172,76.3895183
Reliance Jio,Njarackal,5G NR,Commercial Availability,10.0420124,76.2192723
Reliance Jio,Olavanna,5G NR,Commercial Availability,11.22419,75.82904
Reliance Jio,Paippad,5G NR,Commercial Availability,9.4246528,76.5849735
Reliance Jio,Palai,5G NR,Commercial Availability,9.7043096,76.68825386
Reliance Jio,Pallikkunnu,5G NR,Commercial Availability,11.3499345,76.3464323
Reliance Jio,Pallippuram,5G NR,Commercial Availability,9.7605593,76.3626011
Reliance Jio,Panayam,5G NR,Commercial Availability,8.962758,76.6189148
Reliance Jio,Parappur,5G NR,Commercial Availability,11.2186268,76.0018194
Reliance Jio,Pathanamthitta,5G NR,Commercial Availability,9.2655337,76.7871514
Reliance Jio,Perinad,5G NR,Commercial Availability,8.9429806,76.5981247
Reliance Jio,Perinthalmanna,5G NR,Commercial Availability,10.9756774,76.2262573
Reliance Jio,Perumanna,5G NR,Commercial Availability,10.9924853,75.9540082
Reliance Jio,Peruvayal,5G NR,Commercial Availability,11.2640171,75.8935604
Reliance Jio,Ponnani,5G NR,Commercial Availability,10.76772,75.9259
Reliance Jio,Punalur,5G NR,Commercial Availability,9.0174612,76.9264764
Reliance Jio,Puthur,5G NR,Commercial Availability,12.206343,75.226914
Reliance Jio,Puthuvype,5G NR,Commercial Availability,10.0013526,76.2220716
Reliance Jio,Puzhathi,5G NR,Commercial Availability,11.901776,75.37543003
Reliance Jio,Ramanattukara,5G NR,Commercial Availability,11.1780876,75.8656196
Reliance Jio,Sreekaryam,5G NR,Commercial Availability,8.5489489,76.9171867
Reliance Jio,Thiruvankulam,5G NR,Commercial Availability,9.9434669,76.373653
Reliance Jio,Thodupuzha,5G NR,Commercial Availability,9.88303525,76.76444289
Reliance Jio,Thrikkadavoor,5G NR,Commercial Availability,8.9205959,76.5943123
Reliance Jio,Thrippunithura,5G NR,Commercial Availability,9.9440256,76.3489858
Reliance Jio,Tirur,5G NR,Commercial Availability,10.91463,75.92209
Reliance Jio,Vadakara,5G NR,Commercial Availability,11.5970724,75.5903655
Reliance Jio,Varappuzha,5G NR,Commercial Availability,10.0778389,76.270926
Reliance Jio,Vayalar,5G NR,Commercial Availability,9.7185185,76.337456
Reliance Jio,Vazhakulam,5G NR,Commercial Availability,9.9436431,76.6401055
Reliance Jio,Venganoor,5G NR,Commercial Availability,8.3964587,77.0039878
Reliance Jio,Amkhera,5G NR,Commercial Availability,24.9522914,79.4037686
Reliance Jio,Bhind,5G NR,Commercial Availability,26.5652355,78.7889864
Reliance Jio,Bilpura,5G NR,Commercial Availability,24.0950058,79.9735677
Reliance Jio,Burhanpur,5G NR,Commercial Availability,21.3118839,76.2291992
Reliance Jio,Dhanpuri,5G NR,Commercial Availability,23.2088994,81.53243046
Reliance Jio,Itarsi,5G NR,Commercial Availability,22.6124961,77.762753
Reliance Jio,Khajuraho,5G NR,Commercial Availability,24.8515132,79.9259786
Reliance Jio,Khandwa,5G NR,Commercial Availability,21.8203752,76.3555424
Reliance Jio,Khargone,5G NR,Commercial Availability,21.825599,75.614182
Reliance Jio,Madai,5G NR,Commercial Availability,24.240472,80.8590165
Reliance Jio,Maharajpur,5G NR,Commercial Availability,25.0169621,79.7265182
Reliance Jio,Mandideep,5G NR,Commercial Availability,23.0965633,77.5144525
Reliance Jio,Mandla,5G NR,Commercial Availability,22.597808,80.3720781
Reliance Jio,Murwara (Katni),5G NR,Commercial Availability,23.8339621,80.392456
Reliance Jio,Palda,5G NR,Commercial Availability,22.597646,76.0415463
Reliance Jio,Panna,5G NR,Commercial Availability,24.7196026,80.1860748
Reliance Jio,Pithampur,5G NR,Commercial Availability,22.61325,75.68229
Reliance Jio,Rajakhedi,5G NR,Commercial Availability,23.9994486,75.0584415
Reliance Jio,Singrauli,5G NR,Commercial Availability,24.1974432,82.6661453
Reliance Jio,Suhagi,5G NR,Commercial Availability,24.4747137,80.1465937
Reliance Jio,Alandi,5G NR,Commercial Availability,18.6772446,73.8981129
Reliance Jio,Amalner,5G NR,Commercial Availability,21.0400032,75.0703748
Reliance Jio,Ambarnath,5G NR,Commercial Availability,19.2015607,73.2004771
Reliance Jio,Ambejogai,5G NR,Commercial Availability,18.7318232,76.3854836
Reliance Jio,Arvi,5G NR,Commercial Availability,20.7468462,74.7140907
Reliance Jio,Badlapur,5G NR,Commercial Availability,20.78078305,76.93220904
Reliance Jio,Baramati,5G NR,Commercial Availability,18.1478834,74.5733979
Reliance Jio,Bhagur,5G NR,Commercial Availability,19.320631,75.1998205
Reliance Jio,Bhiwandi Nizampur,5G NR,Commercial Availability,19.294067,73.06644757
Reliance Jio,Bhokara,5G NR,Commercial Availability,19.2195386,77.668749
Reliance Jio,Bhusawal,5G NR,Commercial Availability,21.04572,75.7808079
Reliance Jio,Bid,5G NR,Commercial Availability,20.1478882,77.8803527
Reliance Jio,Boisar,5G NR,Commercial Availability,19.8041943,72.7495538
Reliance Jio,Budhgaon,5G NR,Commercial Availability,16.9079848,74.5993298
Reliance Jio,Darewadi,5G NR,Commercial Availability,18.4228808,75.6620157
Reliance Jio,Dhanegaon,5G NR,Commercial Availability,21.15051535,77.37664408
Reliance Jio,Digdoh,5G NR,Commercial Availability,21.1101658,79.0185374
Reliance Jio,Dyane,5G NR,Commercial Availability,20.7541427,74.2869048
Reliance Jio,Eklahare,5G NR,Commercial Availability,21.1430703,74.918282
Reliance Jio,Fulchur,5G NR,Commercial Availability,21.4352823,80.2086324
Reliance Jio,Ghulewadi,5G NR,Commercial Availability,17.3144444,74.7911024
Reliance Jio,Gokul Shirgaon,5G NR,Commercial Availability,16.6435497,74.2908948
Reliance Jio,Gondiya,5G NR,Commercial Availability,21.455228,80.1962729
Reliance Jio,Hinganghat,5G NR,Commercial Availability,20.5484132,78.8411206
Reliance Jio,Hingoli,5G NR,Commercial Availability,19.7158472,77.1388362
Reliance Jio,Kabnur,5G NR,Commercial Availability,18.5624739,77.372976
Reliance Jio,Kalher,5G NR,Commercial Availability,19.2470586,73.0162096
Reliance Jio,Kalundre,5G NR,Commercial Availability,17.1016738,73.9498758
Reliance Jio,Kalyan-Dombivli,5G NR,Commercial Availability,19.2391602,73.1293186
Reliance Jio,Kambe,5G NR,Commercial Availability,20.8151035,77.3270424
Reliance Jio,Kamptee,5G NR,Commercial Availability,21.2170645,79.1964178
Reliance Jio,Kandari,5G NR,Commercial Availability,20.7111315,76.3359904
Reliance Jio,Kandri,5G NR,Commercial Availability,21.3886679,79.548912
Reliance Jio,Karivali,5G NR,Commercial Availability,19.29384925,73.03762403
Reliance Jio,Katai,5G NR,Commercial Availability,19.1697955,73.0787158
Reliance Jio,Katangi Kala,5G NR,Commercial Availability,21.4842987,80.2037948
Reliance Jio,Katkar,5G NR,Commercial Availability,19.8158511,72.7371868
Reliance Jio,Kegaon,5G NR,Commercial Availability,17.7165509,75.8492555
Reliance Jio,Khamgaon,5G NR,Commercial Availability,20.71162,76.56613
Reliance Jio,Kharabwadi,5G NR,Commercial Availability,18.2933097,77.0020527
Reliance Jio,Kharghar,5G NR,Commercial Availability,19.0525298,73.0735111
Reliance Jio,Kodoli,5G NR,Commercial Availability,20.2244693,75.8426356
Reliance Jio,Kon,5G NR,Commercial Availability,19.2483851,73.104778
Reliance Jio,Kudwa,5G NR,Commercial Availability,21.4766646,80.1845341
Reliance Jio,Lohara,5G NR,Commercial Availability,17.9925705,76.3270158
Reliance Jio,Mahadula,5G NR,Commercial Availability,21.15528795,79.49618872
Reliance Jio,Mahindale,5G NR,Commercial Availability,20.7171627,75.1636612
Reliance Jio,Malkapur,5G NR,Commercial Availability,20.88151575,76.20481766
Reliance Jio,Manmad,5G NR,Commercial Availability,20.2519828,74.4392286
Reliance Jio,Masala,5G NR,Commercial Availability,20.8593733,78.5818576
Reliance Jio,Morewadi,5G NR,Commercial Availability,19.6540659,74.5286321
Reliance Jio,Nachane,5G NR,Commercial Availability,16.98561305,73.33573289
Reliance Jio,Nagalwadi,5G NR,Commercial Availability,20.6467,77.6228821
Reliance Jio,Nagapur,5G NR,Commercial Availability,20.6810521,78.16694646
Reliance Jio,Nagardeole,5G NR,Commercial Availability,20.5649143,75.2097416
Reliance Jio,Nanded Waghala,5G NR,Commercial Availability,19.169335,77.311013
Reliance Jio,Nandurbar,5G NR,Commercial Availability,21.363778,74.2411418
Reliance Jio,Narsala,5G NR,Commercial Availability,21.3138642,77.50093066
