sdtname,dtname,stname,number_of_cell_towers
Olatapur,Cuttack,ODISHA,1
Olpad,Surat,GUJARAT,130
Omalur,Salem,TAMILNADU,177
Onda,Bankura,WEST BENGAL,1
Ondal,Paschim Bardhaman,WEST BENGAL,18
Ongole,Prakasam,ANDHRA PRADESH,256
Orai,Jalaun,UTTAR PRADESH,46
Orathanadu,Thanjavur,TAMILNADU,1
Orchha,Niwari,MADHYA PRADESH,8
Orient,Jharsuguda,ODISHA,2
Ormanjhi,Ranchi,JHARKHAND,6
Osian,Jodhpur,RAJASTHAN,6
Osmanabad,Osmanabad,MAHARASHTRA,73
Ottapidaram,Thoothukkudi,TAMILNADU,11
Ottappalam,Palakkad,KERALA,463
Ozhukarai Taluk,Puducherry,PUDUCHERRY,268
PURUSOTTAMPUR,Ganjam,ODISHA,1
Pachipenta,Vizianagaram,ANDHRA PRADESH,3
Pachora,Jalgaon,MAHARASHTRA,56
Pachore,Rajgarh,MADHYA PRADESH,1
Pachpadra,Barmer,RAJASTHAN,140
Pachpahar,Jhalawar,RAJASTHAN,10
Pachrukhi,Siwan,BIHAR,21
Padampur,Ganganagar,RAJASTHAN,2
Paddhari,Rajkot,GUJARAT,36
Padhar,Mandi,HIMACHAL PRADESH,16
Padmanabham,Visakhapatnam,ANDHRA PRADESH,5
Padmapur,Bargarh,ODISHA,31
Padrauna,Kushinagar,UTTAR PRADESH,2
Pahar Ganj,Central,DELHI,388
Paharpur,Purba Champaran,BIHAR,5
Paithan,Aurangabad,MAHARASHTRA,9
Pakala,Chittoor,ANDHRA PRADESH,32
Pakaur,Pakur,JHARKHAND,20
Palacoderu,West Godavari,ANDHRA PRADESH,23
Palacole,West Godavari,ANDHRA PRADESH,48
Palakkad,Palakkad,KERALA,290
Palakkodu,Dharmapuri,TAMILNADU,59
Palakonda,Srikakulam,ANDHRA PRADESH,18
Palalahada,Anugul,ODISHA,2
Palamaner,Chittoor,ANDHRA PRADESH,37
Palampur,Kangra,HIMACHAL PRADESH,44
Palani,Dindigul,TAMILNADU,56
Palanpur,Banas Kantha,GUJARAT,220
Palasa,Srikakulam,ANDHRA PRADESH,9
Palasbari,Kamrup,ASSAM,4
Palasbari,Kamrup Metropolitan,ASSAM,42
Palayamkottai,Tirunelveli,TAMILNADU,48
Palghar,Palghar,MAHARASHTRA,404
Pali,Pali,RAJASTHAN,23
Pali,Umaria,MADHYA PRADESH,1
Paliganj,Patna,BIHAR,2
Palitana,Bhavnagar,GUJARAT,9
Palladam,Tiruppur,TAMILNADU,50
Pallipattu,Thiruvallur,TAMILNADU,7
Palsana,Surat,GUJARAT,500
Palus,Sangli,MAHARASHTRA,92
Palwal,Palwal,HARYANA,207
Palwancha,Bhadradri Kothagudem,TELANGANA,41
Pamarru,Krishna,ANDHRA PRADESH,14
Pamgarh,Janjgir - Champa,CHATTISGARH,1
Pamidi,Anantapur,ANDHRA PRADESH,35
Pamidimukkala,Krishna,ANDHRA PRADESH,9
Pamulapadu,Kurnool,ANDHRA PRADESH,8
Panagar,Jabalpur,MADHYA PRADESH,30
Panchkula,Panchkula,HARYANA,789
Panchla,Haora,WEST BENGAL,17
Pandabeswar,Paschim Bardhaman,WEST BENGAL,4
Pandapara,Kendujhar,ODISHA,1
Pandarak,Patna,BIHAR,20
Pandaul,Madhubani,BIHAR,7
Pandavapura,Mandya,KARNATAKA,21
Pandhana,East Nimar,MADHYA PRADESH,27
Pandharpur,Solapur,MAHARASHTRA,52
Pandhurna,Chhindwara,MADHYA PRADESH,14
Pandua,Hugli,WEST BENGAL,40
Panhala,Kolhapur,MAHARASHTRA,52
Panikoili,Jajapur,ODISHA,12
Panipat,Panipat,HARYANA,802
Panisagar,North Tripura,TRIPURA,2
Panki,Palamu,JHARKHAND,3
Panna,Panna,MADHYA PRADESH,4
Panruti,Cuddalore,TAMILNADU,70
Panskura,Purba Medinipur,WEST BENGAL,25
Panvel,Raigarh,MAHARASHTRA,2053
Panyam,Kurnool,ANDHRA PRADESH,15
Paonta Sahib,Sirmaur,HIMACHAL PRADESH,64
Papanasam,Thanjavur,TAMILNADU,13
Paparahandi,Nabarangapur,ODISHA,4
Pappireddipatti,Dharmapuri,TAMILNADU,4
Para,Puruliya,WEST BENGAL,10
Paradeep Lock,Jagatsinghapur,ODISHA,1
Paradip,Jagatsinghapur,ODISHA,20
Paraiya,Gaya,BIHAR,2
Parajang,Dhenkanal,ODISHA,3
Paramakudi,Ramanathapuram,TAMILNADU,10
Paramathi-Velur,Namakkal,TAMILNADU,15
Paranda,Osmanabad,MAHARASHTRA,14
Parasgad,Belagavi,KARNATAKA,1
Parasia,Chhindwara,MADHYA PRADESH,11
Paravada,Visakhapatnam,ANDHRA PRADESH,54
Paravur,Ernakulam,KERALA,333
Parbhani,Parbhani,MAHARASHTRA,123
Pardi,Valsad,GUJARAT,984
Pargi,Rangareddy,TELANGANA,2
Parigi,Anantapur,ANDHRA PRADESH,13
Parkal,Warangal,TELANGANA,6
Parlakhemundi,Gajapati,ODISHA,16
Parli,Bid,MAHARASHTRA,4
Parliament Street,New Delhi,DELHI,509
Parner,Ahmadnagar,MAHARASHTRA,41
Parsa,Saran,BIHAR,7
Parseoni,Nagpur,MAHARASHTRA,1
Partur,Jalna,MAHARASHTRA,19
Parvathagiri,Warangal,TELANGANA,1
Parvathipuram,Vizianagaram,ANDHRA PRADESH,15
Pasighat,East Siang,ARUNACHAL PRADESH,2
Patamda,Purbi Singhbhum,JHARKHAND,2
Patan,Durg,CHATTISGARH,36
Patan,Patan,GUJARAT,23
Patan-Veraval,Gir Somnath,GUJARAT,24
Patancheru,Medak,TELANGANA,189
Pataudi,Gurgaon,HARYANA,31
Patel Nagar,West,DELHI,1732
Patera,Damoh,MADHYA PRADESH,8
Pathalgaon,Jashpur,CHATTISGARH,2
Pathanapuram,Kollam,KERALA,247
Pathankot,Pathankot,PUNJAB,211
Pathapatnam,Srikakulam,ANDHRA PRADESH,1
Pathardi,Ahmadnagar,MAHARASHTRA,43
Patharia,Damoh,MADHYA PRADESH,1
Pathariya,Mungeli,CHATTISGARH,20
Patiala,Patiala,PUNJAB,652
Patna Rural,Patna,BIHAR,1285
Patnagarh,Balangir,ODISHA,97
Patran,Patiala,PUNJAB,11
Patratu,Ramgarh,JHARKHAND,9
Pattamundai,Kendrapara,ODISHA,9
Patti,Pratapgarh,UTTAR PRADESH,7
Patti,Tarn Taran,PUNJAB,15
Pattukkottai,Thanjavur,TAMILNADU,10
Pawai,Panna,MADHYA PRADESH,8
Payakaraopeta,Visakhapatnam,ANDHRA PRADESH,18
Payal,Ludhiana,PUNJAB,51
Peapally,Kurnool,ANDHRA PRADESH,25
Pebbair,Mahbubnagar,TELANGANA,33
Peda  Araveedu,Prakasam,ANDHRA PRADESH,14
Pedagantyada,Visakhapatnam,ANDHRA PRADESH,32
Pedakakani,Guntur,ANDHRA PRADESH,139
Pedakurapadu,Guntur,ANDHRA PRADESH,3
Pedana,Krishna,ANDHRA PRADESH,3
Pedanandipadu,Guntur,ANDHRA PRADESH,1
Pedapadu,West Godavari,ANDHRA PRADESH,80
Pedaparupudi,Krishna,ANDHRA PRADESH,15
Pedapudi,East Godavari,ANDHRA PRADESH,1
Pedavegi,West Godavari,ANDHRA PRADESH,26
Pedda Kadubur,Kurnool,ANDHRA PRADESH,5
Peddamandadi,Mahbubnagar,TELANGANA,13
Peddamudium,Y.S.R.,ANDHRA PRADESH,2
Peddapalle,Peddapalli,TELANGANA,60
Peddapanjani,Chittoor,ANDHRA PRADESH,3
Peddapappur,Anantapur,ANDHRA PRADESH,9
Peddapuram,East Godavari,ANDHRA PRADESH,2
Peddavadugur,Anantapur,ANDHRA PRADESH,30
Peerumade,Idukki,KERALA,32
Peesangan,Ajmer,RAJASTHAN,3
Pehowa,Kurukshetra,HARYANA,9
Peint,Nashik,MAHARASHTRA,59
Pellakur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,3
Pen,Raigarh,MAHARASHTRA,43
Penamaluru,Krishna,ANDHRA PRADESH,237
Pendra Road Gorella,Bilaspur,CHATTISGARH,1
Pendurthi,Visakhapatnam,ANDHRA PRADESH,90
Pennagaram,Dharmapuri,TAMILNADU,7
Pentapadu,West Godavari,ANDHRA PRADESH,22
Penuganchiprolu,Krishna,ANDHRA PRADESH,24
Penugonda,West Godavari,ANDHRA PRADESH,1
Penukonda,Anantapur,ANDHRA PRADESH,67
Penumuru,Chittoor,ANDHRA PRADESH,2
Peraiyur,Madurai,TAMILNADU,28
Perambalur,Perambalur,TAMILNADU,41
Peravali,West Godavari,ANDHRA PRADESH,8
Perinthalmanna,Malappuram,KERALA,118
Periyakulam,Theni,TAMILNADU,90
Pernem,North Goa,GOA,44
Perundurai,Erode,TAMILNADU,229
Peterwar,Bokaro,JHARKHAND,12
Petlad,Anand,GUJARAT,38
Petlawad,Jhabua,MADHYA PRADESH,6
Phagwara,Kapurthala,PUNJAB,304
Phalodi,Jodhpur,RAJASTHAN,10
Phaltan,Satara,MAHARASHTRA,15
Phansidewa,Darjiling,WEST BENGAL,45
Pharenda,Mahrajganj,UTTAR PRADESH,2
Phillaur,Jalandhar,PUNJAB,128
Phirangipuram,Guntur,ANDHRA PRADESH,3
Phulabani Town,Kandhamal,ODISHA,2
Phulera (Hq.Sambhar),Jaipur,RAJASTHAN,63
Phulparas,Madhubani,BIHAR,1
Phulpur,Azamgarh,UTTAR PRADESH,2
Phulpur,Prayagraj,UTTAR PRADESH,32
Phulwari,Patna,BIHAR,68
Pichhore,Gwalior,MADHYA PRADESH,79
Piduguralla,Guntur,ANDHRA PRADESH,86
Pileru,Chittoor,ANDHRA PRADESH,40
Pilibanga,Hanumangarh,RAJASTHAN,3
Pilibhit,Pilibhit,UTTAR PRADESH,24
Pindra,Varanasi,UTTAR PRADESH,92
Pindwara,Sirohi,RAJASTHAN,182
Pipariya,Hoshangabad,MADHYA PRADESH,6
Pipili,Puri,ODISHA,32
Piriyapatna,Mysuru,KARNATAKA,15
Pithapuram,East Godavari,ANDHRA PRADESH,43
Pithora,Mahasamund,CHATTISGARH,5
Pithoragarh,Pithoragarh,UTTARAKHAND,6
Pitlam,Nizamabad,TELANGANA,30
Pittalavanipalem,Guntur,ANDHRA PRADESH,8
Podili,Prakasam,ANDHRA PRADESH,23
Poduru,West Godavari,ANDHRA PRADESH,3
Pokaran,Jaisalmer,RAJASTHAN,17
Poladpur,Raigarh,MAHARASHTRA,1
Polavaram,West Godavari,ANDHRA PRADESH,1
Polba - Dadpur,Hugli,WEST BENGAL,16
Pollachi,Coimbatore,TAMILNADU,197
Polur,Tiruvannamalai,TAMILNADU,126
Ponda,South Goa,GOA,120
Ponnamaravathi,Pudukkottai,TAMILNADU,3
Ponnani,Malappuram,KERALA,272
Ponneri,Thiruvallur,TAMILNADU,233
Ponnur,Guntur,ANDHRA PRADESH,55
Poonamallee,Thiruvallur,TAMILNADU,1000
Porbandar,Porbandar,GUJARAT,33
Potashpur - II,Purba Medinipur,WEST BENGAL,1
Pothia,Kishanganj,BIHAR,26
Pottangi,Koraput,ODISHA,7
Poundi-Uproda,Korba,CHATTISGARH,1
Powayan,Shahjahanpur,UTTAR PRADESH,16
Pratapgarh,Pratapgarh,UTTAR PRADESH,8
Prathipadu,East Godavari,ANDHRA PRADESH,15
Prathipadu,Guntur,ANDHRA PRADESH,20
Preet Vihar,East,DELHI,1856
Proddatur,Y.S.R.,ANDHRA PRADESH,114
Puducherry Taluk,Puducherry,PUDUCHERRY,437
Pudukkottai,Pudukkottai,TAMILNADU,48
Pudur,Rangareddy,TELANGANA,12
Pulicherla,Chittoor,ANDHRA PRADESH,5
Pulkal,Medak,TELANGANA,17
Pullampeta,Y.S.R.,ANDHRA PRADESH,11
Pulwama,Pulwama,JAMMU & KASHMIR,8
Punasa,East Nimar,MADHYA PRADESH,6
Pune City,Pune,MAHARASHTRA,10257
Punganur,Chittoor,ANDHRA PRADESH,11
Punjabi Bagh,West,DELHI,887
Pupri,Sitamarhi,BIHAR,3
Purandhar,Pune,MAHARASHTRA,28
Purbasthali - I,Purba Bardhaman,WEST BENGAL,5
Purbasthali - II,Purba Bardhaman,WEST BENGAL,4
Puri (M),Puri,ODISHA,76
Purna,Parbhani,MAHARASHTRA,4
Purnia East,Purnia,BIHAR,83
Pursura,Hugli,WEST BENGAL,2
Purulia - I,Puruliya,WEST BENGAL,14
Purulia - II,Puruliya,WEST BENGAL,8
Pusad,Yavatmal,MAHARASHTRA,5
Pusapatirega,Vizianagaram,ANDHRA PRADESH,12
Pusour,Raigarh,CHATTISGARH,1
Puthalapattu,Chittoor,ANDHRA PRADESH,47
Puttaparthi,Anantapur,ANDHRA PRADESH,38
Puttur,Chittoor,ANDHRA PRADESH,60
Puttur,Dakshina Kannada,KARNATAKA,105
Pynursla,East Khasi Hills,MEGHALAYA,3
Quepem,South Goa,GOA,73
Quilandy,Kozhikode,KERALA,275
Qutubullapur,Rangareddy,TELANGANA,1073
RAMBHA,Ganjam,ODISHA,1
Radhapuram,Tirunelveli,TAMILNADU,11
Rae Bareli,Rae Bareli,UTTAR PRADESH,43
Rafiganj,Aurangabad,BIHAR,5
Raghogarh,Guna,MADHYA PRADESH,5
Raghopur,Vaishali,BIHAR,13
Raghunathganj - I,Murshidabad,WEST BENGAL,1
Raghunathpalle,Jangoan,TELANGANA,40
Raghunathpur - I,Puruliya,WEST BENGAL,18
Raghurajnagar,Satna,MADHYA PRADESH,116
Raha,Nagaon,ASSAM,8
Rahatgarh,Sagar,MADHYA PRADESH,14
Rahta,Ahmadnagar,MAHARASHTRA,111
Rahui,Nalanda,BIHAR,11
Rahuri,Ahmadnagar,MAHARASHTRA,77
Raichur,Raichur,KARNATAKA,33
Raiganj,Uttar Dinajpur,WEST BENGAL,70
Raigarh,Raigarh,CHATTISGARH,75
Raikal,Jagitial,TELANGANA,8
Raikot,Ludhiana,PUNJAB,24
Raina - I,Purba Bardhaman,WEST BENGAL,3
Raina - II,Purba Bardhaman,WEST BENGAL,2
Raipur,Pali,RAJASTHAN,8
Raipur,Raipur,CHATTISGARH,1468
Rairakhol,Sambalpur,ODISHA,2
Raisen,Raisen,MADHYA PRADESH,52
Raja Pakar,Vaishali,BIHAR,1
Rajagangapur,Sundargarh,ODISHA,42
Rajahmundry (Urban),East Godavari,ANDHRA PRADESH,253
Rajahmundry Rural,East Godavari,ANDHRA PRADESH,37
Rajakhera,Dhaulpur,RAJASTHAN,29
Rajampet,Y.S.R.,ANDHRA PRADESH,30
Rajanagaram,East Godavari,ANDHRA PRADESH,30
Rajapalayam,Virudhunagar,TAMILNADU,63
Rajapur,Ratnagiri,MAHARASHTRA,6
Rajarhat,North Twenty Four Parganas,WEST BENGAL,1704
Rajauli,Nawada,BIHAR,2
Rajauri,Rajouri,JAMMU & KASHMIR,2
Rajendranagar,Ranga Reddy,TELANGANA,837
Rajganj,Jalpaiguri,WEST BENGAL,132
Rajgarh,Alwar,RAJASTHAN,8
Rajgarh,Churu,RAJASTHAN,1
Rajgarh,Rajgarh,MADHYA PRADESH,6
Rajgir,Nalanda,BIHAR,2
Rajkot,Rajkot,GUJARAT,717
Rajnagar,Chhatarpur,MADHYA PRADESH,1
Rajnandgaon,Rajnandgaon,CHATTISGARH,76
Rajouri Garden,West,DELHI,828
Rajpur,Barwani,MADHYA PRADESH,25
Rajpur,Buxar,BIHAR,3
Rajpura,Patiala,PUNJAB,301
Rajsamand,Rajsamand,RAJASTHAN,17
Rajula,Amreli,GUJARAT,14
Rajupalem,Guntur,ANDHRA PRADESH,24
Rajupalem,Y.S.R.,ANDHRA PRADESH,8
Rajura,Chandrapur,MAHARASHTRA,26
Rakkar,Kangra,HIMACHAL PRADESH,2
Ralegaon,Yavatmal,MAHARASHTRA,2
Ramabhadrapuram,Vizianagaram,ANDHRA PRADESH,9
Ramachandrapuram,East Godavari,ANDHRA PRADESH,11
Ramachandrapuram,Medak,TELANGANA,114
Ramadugu,Karimnagar,TELANGANA,1
Ramagiri,Anantapur,ANDHRA PRADESH,5
Ramagundam,Peddapalli,TELANGANA,39
Ramanagara,Ramanagara,KARNATAKA,435
Ramanathapuram,Ramanathapuram,TAMILNADU,30
Ramannapeta,Yadadri Bhuvanagiri,TELANGANA,9
Ramanujnagar,Surajpur,CHATTISGARH,1
Ramapuram,Y.S.R.,ANDHRA PRADESH,1
Ramayampet,Medak,TELANGANA,58
Rambilli,Visakhapatnam,ANDHRA PRADESH,1
Ramganj Mandi,Kota,RAJASTHAN,10
Ramgarh,Alwar,RAJASTHAN,30
Ramgarh,Kaimur (Bhabua),BIHAR,1
Ramgarh,Ramgarh,JHARKHAND,15
Ramkrishna Nagar,Hailakandi,ASSAM,1
Ramnagar,Bahraich,UTTAR PRADESH,5
Ramnagar,Bara Banki,UTTAR PRADESH,50
Ramnagar,Nainital,UTTARAKHAND,45
Ramnagar - I,Purba Medinipur,WEST BENGAL,17
Ramnagar - II,Purba Medinipur,WEST BENGAL,9
Rampur,Rampur,UTTAR PRADESH,56
Rampur,Shimla,HIMACHAL PRADESH,1
Rampur Baghelan,Satna,MADHYA PRADESH,24
Rampur Maniharan,Saharanpur,UTTAR PRADESH,7
Rampura Phul,Bathinda,PUNJAB,42
Rampurhat - I,Birbhum,WEST BENGAL,4
Ramsanehighat,Bara Banki,UTTAR PRADESH,2
Ramtek,Nagpur,MAHARASHTRA,1
Ranaghat - I,Nadia,WEST BENGAL,34
Ranaghat - II,Nadia,WEST BENGAL,49
Ranastalam,Srikakulam,ANDHRA PRADESH,16
Rangli Rangliot,Darjiling,WEST BENGAL,2
Rangra Chowk,Bhagalpur,BIHAR,10
Rania,Sirsa,HARYANA,35
Ranibennur,Haveri,KARNATAKA,102
Raniganj,Paschim Bardhaman,WEST BENGAL,39
Raninagar - II,Murshidabad,WEST BENGAL,2
Ranni,Pathanamthitta,KERALA,30
Ranpur,Botad,GUJARAT,3
Raptadu,Anantapur,ANDHRA PRADESH,52
Rasipuram,Namakkal,TAMILNADU,33
Rasol,Dhenkanal,ODISHA,1
Rasra,Ballia,UTTAR PRADESH,5
Rath,Hamirpur,UTTAR PRADESH,2
Ratlam,Ratlam,MADHYA PRADESH,61
Ratnagiri,Ratnagiri,MAHARASHTRA,181
Ratua - I,Maldah,WEST BENGAL,5
Ratua - II,Maldah,WEST BENGAL,15
Raurkela (ITS)P.S.,Sundargarh,ODISHA,88
Raurkela (M),Sundargarh,ODISHA,165
Raver,Jalgaon,MAHARASHTRA,34
Ravulapalem,East Godavari,ANDHRA PRADESH,9
Rawatbhata,Chittaurgarh,RAJASTHAN,1
Rawatsar,Hanumangarh,RAJASTHAN,1
Rawti,Ratlam,MADHYA PRADESH,1
Raxaul,Purba Champaran,BIHAR,3
Rayachoti,Y.S.R.,ANDHRA PRADESH,30
Rayagada,Rayagada,ODISHA,23
Rayavaram,East Godavari,ANDHRA PRADESH,9
Raybag,Belagavi,KARNATAKA,13
Razole,East Godavari,ANDHRA PRADESH,7
Reasi,Reasi,JAMMU & KASHMIR,5
Rebbana,Kumuram Bheem Asifabad,TELANGANA,22
Regonda,Warangal,TELANGANA,3
Rehti,Sehore,MADHYA PRADESH,20
Remuna,Baleshwar,ODISHA,18
Renapur,Latur,MAHARASHTRA,42
Rengali,Sambalpur,ODISHA,1
Renigunta,Chittoor,ANDHRA PRADESH,108
Reodar,Sirohi,RAJASTHAN,1
Revelganj,Saran,BIHAR,7
Rewari,Rewari,HARYANA,250
Rishabhdeo,Udaipur,RAJASTHAN,2
Rishikesh,Dehradun,UTTARAKHAND,75
Rithi,Katni,MADHYA PRADESH,1
Robertsganj,Sonbhadra,UTTAR PRADESH,31
Roh,Nawada,BIHAR,5
Roha,Raigarh,MAHARASHTRA,17
Rohru,Shimla,HIMACHAL PRADESH,2
Rohtak,Rohtak,HARYANA,330
Rompicherla,Chittoor,ANDHRA PRADESH,10
Rompicherla,Guntur,ANDHRA PRADESH,21
Rongram,West Garo Hills,MEGHALAYA,3
Roorkee,Hardwar,UTTARAKHAND,126
Rosera,Samastipur,BIHAR,3
Ruksin,East Siang,ARUNACHAL PRADESH,4
Rup Nagar,Rupnagar,PUNJAB,335
S.Mydukur,Y.S.R.,ANDHRA PRADESH,4
S.Rayavaram,Visakhapatnam,ANDHRA PRADESH,16
SAS Nagar (Mohali),Sahibzada Ajit Singh Nagar,PUNJAB,961
Sabang,Medinipur West,WEST BENGAL,2
Sabbavaram,Visakhapatnam,ANDHRA PRADESH,2
Sabour,Bhagalpur,BIHAR,10
Sadabad,Hathras,UTTAR PRADESH,34
Sadak-Arjuni,Gondiya,MAHARASHTRA,4
Sadar,Kalahandi,ODISHA,19
Sadar,Puri,ODISHA,22
Sadar Bazar,CENTRAL,DELHI,253
Sadasivanagar,Nizamabad,TELANGANA,160
Sadasivpet,Medak,TELANGANA,18
Sadulshahar,Ganganagar,RAJASTHAN,25
Safidon,Jind,HARYANA,6
Safipur,Unnao,UTTAR PRADESH,41
Sagar,Sagar,MADHYA PRADESH,117
Sagar,Shivamogga,KARNATAKA,32
Sagardighi,Murshidabad,WEST BENGAL,3
Sagri,Azamgarh,UTTAR PRADESH,50
Saharanpur,Saharanpur,UTTAR PRADESH,229
Sahawar,Kanshiram Nagar,UTTAR PRADESH,4
Sahebganj,Muzaffarpur,BIHAR,2
Saheednagar,Khordha,ODISHA,9
Sahid Matangini,Purba Medinipur,WEST BENGAL,31
Sahjanwa,Gorakhpur,UTTAR PRADESH,7
Saidabad,Hyderabad,TELANGANA,340
Saidapur,Karimnagar,TELANGANA,1
Saidpur,Ghazipur,UTTAR PRADESH,24
Sailu,Parbhani,MAHARASHTRA,6
Sainj,Kullu,HIMACHAL PRADESH,6
Saintala,Balangir,ODISHA,80
Sainthia,Birbhum,WEST BENGAL,2
Sakaldiha,Chandauli,UTTAR PRADESH,28
Sakhinetipalle,East Godavari,ANDHRA PRADESH,3
Sakleshpur,Hassan,KARNATAKA,97
Sakoli,Bhandara,MAHARASHTRA,2
Sakri,Dhule,MAHARASHTRA,1
Sakti,Janjgir - Champa,CHATTISGARH,31
Salanpur,Paschim Bardhaman,WEST BENGAL,19
Salbani,Medinipur West,WEST BENGAL,19
Salcete,South Goa,GOA,660
Salekasa,Gondiya,MAHARASHTRA,1
Salem,Salem,TAMILNADU,797
Salempur,Deoria,UTTAR PRADESH,35
Salepur,Cuttack,ODISHA,2
Saltora,Bankura,WEST BENGAL,2
Salur,Vizianagaram,ANDHRA PRADESH,4
Samal Barrage,Anugul,ODISHA,1
Samalkha,Panipat,HARYANA,238
Samalkota,East Godavari,ANDHRA PRADESH,51
Samana,Patiala,PUNJAB,17
Samastipur,Samastipur,BIHAR,31
Samba,Samba,JAMMU & KASHMIR,136
Sambalpur (M),Sambalpur,ODISHA,79
Sambepalle,Y.S.R.,ANDHRA PRADESH,13
Sambhal,Moradabad,UTTAR PRADESH,6
Sameli,Katihar,BIHAR,4
Sami,Patan,GUJARAT,3
Sampatchak,Patna,BIHAR,15
Sampgaon,Belagavi,KARNATAKA,38
Sampla,Rohtak,HARYANA,35
Samrala,Ludhiana,PUNJAB,67
Samudrapur,Wardha,MAHARASHTRA,74
Sanand,Ahmadabad,GUJARAT,131
Sanchore,Jalor,RAJASTHAN,12
Sandhol,Mandi,HIMACHAL PRADESH,1
Sandila,Hardoi,UTTAR PRADESH,65
Sandur,Ballari,KARNATAKA,27
Sangam,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,2
Sangam,Warangal,TELANGANA,4
Sangameshwar,Ratnagiri,MAHARASHTRA,57
Sangamner,Ahmadnagar,MAHARASHTRA,31
Sanganer,Jaipur,RAJASTHAN,969
Sangareddy,Medak,TELANGANA,90
Sangaria,Hanumangarh,RAJASTHAN,5
Sangole,Solapur,MAHARASHTRA,2
Sangrampur,Purba Champaran,BIHAR,2
Sangrur,Sangrur,PUNJAB,22
Sanguem,South Goa,GOA,33
Sankarankoil,Tirunelveli,TAMILNADU,2
Sankarapuram,Viluppuram,TAMILNADU,2
Sankari,Salem,TAMILNADU,208
Sankhavaram,East Godavari,ANDHRA PRADESH,8
Sankrail,Haora,WEST BENGAL,79
Sankrail,Jhargram,WEST BENGAL,1
Santalpur,Patan,GUJARAT,3
Santhabommali,Srikakulam,ANDHRA PRADESH,2
Santhamaguluru,Prakasam,ANDHRA PRADESH,12
Santhanuthala Padu,Prakasam,ANDHRA PRADESH,11
Santhipuram,Chittoor,ANDHRA PRADESH,2
Santipur,Nadia,WEST BENGAL,52
Santrampur,Mahisagar,GUJARAT,3
Santuri,Puruliya,WEST BENGAL,7
Sapotra,Karauli,RAJASTHAN,6
Saraigarh Bhaptiyahi,Supaul,BIHAR,7
Sarairanjan,Samastipur,BIHAR,5
Saraiya,Muzaffarpur,BIHAR,3
Sarangarh,Raigarh,CHATTISGARH,2
Sarangpur,Rajgarh,MADHYA PRADESH,4
Sarankul,Nayagarh,ODISHA,7
Saraswati Vihar,North West,DELHI,1843
Sardarpur,Dhar,MADHYA PRADESH,3
Sardarshahar,Churu,RAJASTHAN,1
Sardhana,Meerut,UTTAR PRADESH,199
Sardulgarh,Mansa,PUNJAB,13
Sariya,Giridih,JHARKHAND,4
Saroornagar,Ranga Reddy,TELANGANA,892
Sasaram,Rohtas,BIHAR,28
Sasni,Hathras,UTTAR PRADESH,67
Satara,Satara,MAHARASHTRA,334
Satari,North Goa,GOA,10
Satbarwa,Palamu,JHARKHAND,3
Sathupalle,Khammam,TELANGANA,4
Sathyamangalam,Erode,TAMILNADU,25
Sattenapalle,Guntur,ANDHRA PRADESH,5
Sattur,Virudhunagar,TAMILNADU,9
Satyabadi,Puri,ODISHA,7
Satyavedu,Chittoor,ANDHRA PRADESH,9
Sausar,Chhindwara,MADHYA PRADESH,6
Savalyapuram H/O Kanamarlapudi,Guntur,ANDHRA PRADESH,2
Savanur,Haveri,KARNATAKA,8
Savar Kundla,Amreli,GUJARAT,195
Savli,Vadodara,GUJARAT,34
Savner,Nagpur,MAHARASHTRA,44
Sawai Madhopur,Sawai Madhopur,RAJASTHAN,50
Sawantwadi,Sindhudurg,MAHARASHTRA,13
Sawayajpur,Hardoi,UTTAR PRADESH,5
Sawer,Indore,MADHYA PRADESH,60
Sayla,Surendranagar,GUJARAT,42
Secunderabad,Hyderabad,TELANGANA,580
Sedam,Kalaburagi,KARNATAKA,4
Seelam Pur,NORTH EAST,DELHI,253
Seema Puri,Shahdara,DELHI,245
Seethanagaram,East Godavari,ANDHRA PRADESH,2
Sehore,Sehore,MADHYA PRADESH,19
Seloo,Wardha,MAHARASHTRA,43
Selsella,West Garo Hills,MEGHALAYA,14
Semaria,Rewa,MADHYA PRADESH,2
Sendhwa,Barwani,MADHYA PRADESH,17
Sendurai,Ariyalur,TAMILNADU,1
Seondha,Datia,MADHYA PRADESH,11
Seoni,Seoni,MADHYA PRADESH,4
Seoni,Shimla,HIMACHAL PRADESH,1
Seoni-Malwa,Hoshangabad,MADHYA PRADESH,1
Sepau,Dhaulpur,RAJASTHAN,3
Serampur Uttarpara,Hugli,WEST BENGAL,319
Serilingampally,Ranga Reddy,TELANGANA,2907
Shahabad,Hardoi,UTTAR PRADESH,26
Shahabad,Rampur,UTTAR PRADESH,1
Shahapur,Thane,MAHARASHTRA,294
Shahbad,Baran,RAJASTHAN,1
Shahbad,Kurukshetra,HARYANA,215
Shahdara,Shahdara,DELHI,70
Shahganj,Jaunpur,UTTAR PRADESH,9
Shahjahanpur,Shahjahanpur,UTTAR PRADESH,169
Shahkot,Jalandhar,PUNJAB,11
Shahpur,Betul,MADHYA PRADESH,14
Shahpur,Kangra,HIMACHAL PRADESH,3
Shahpur,Yadgir,KARNATAKA,9
Shahpura,Jaipur,RAJASTHAN,58
