sdtname,dtname,stname,number_of_cell_towers
Pathapatnam,Srikakulam,ANDHRA PRADESH,1
Pathardi,Ahmadnagar,MAHARASHTRA,43
Patharia,Damoh,MADHYA PRADESH,1
Pathariya,Mungeli,CHATTISGARH,20
Patiala,Patiala,PUNJAB,561
Patna Rural,Patna,BIHAR,1087
Patnagarh,Balangir,ODISHA,1
Patran,Patiala,PUNJAB,6
Patratu,Ramgarh,JHARKHAND,9
Pattamundai,Kendrapara,ODISHA,6
Patti,Pratapgarh,UTTAR PRADESH,7
Patti,Tarn Taran,PUNJAB,13
Pattukkottai,Thanjavur,TAMILNADU,8
Pawai,Panna,MADHYA PRADESH,8
Payakaraopeta,Visakhapatnam,ANDHRA PRADESH,17
Payal,Ludhiana,PUNJAB,30
Peapally,Kurnool,ANDHRA PRADESH,24
Pebbair,Mahbubnagar,TELANGANA,33
Peda  Araveedu,Prakasam,ANDHRA PRADESH,14
Pedagantyada,Visakhapatnam,ANDHRA PRADESH,18
Pedakakani,Guntur,ANDHRA PRADESH,71
Pedakurapadu,Guntur,ANDHRA PRADESH,3
Pedana,Krishna,ANDHRA PRADESH,3
Pedanandipadu,Guntur,ANDHRA PRADESH,1
Pedapadu,West Godavari,ANDHRA PRADESH,58
Pedaparupudi,Krishna,ANDHRA PRADESH,12
Pedapudi,East Godavari,ANDHRA PRADESH,1
Pedavegi,West Godavari,ANDHRA PRADESH,2
Pedda Kadubur,Kurnool,ANDHRA PRADESH,5
Peddamandadi,Mahbubnagar,TELANGANA,12
Peddamudium,Y.S.R.,ANDHRA PRADESH,2
Peddapalle,Peddapalli,TELANGANA,13
Peddapanjani,Chittoor,ANDHRA PRADESH,3
Peddapappur,Anantapur,ANDHRA PRADESH,1
Peddapuram,East Godavari,ANDHRA PRADESH,2
Peddavadugur,Anantapur,ANDHRA PRADESH,20
Peerumade,Idukki,KERALA,31
Peesangan,Ajmer,RAJASTHAN,3
Pehowa,Kurukshetra,HARYANA,9
Peint,Nashik,MAHARASHTRA,45
Pellakur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,1
Pen,Raigarh,MAHARASHTRA,41
Penamaluru,Krishna,ANDHRA PRADESH,135
Pendra Road Gorella,Bilaspur,CHATTISGARH,1
Pendurthi,Visakhapatnam,ANDHRA PRADESH,85
Pennagaram,Dharmapuri,TAMILNADU,7
Pentapadu,West Godavari,ANDHRA PRADESH,17
Penuganchiprolu,Krishna,ANDHRA PRADESH,16
Penugonda,West Godavari,ANDHRA PRADESH,1
Penukonda,Anantapur,ANDHRA PRADESH,55
Peraiyur,Madurai,TAMILNADU,6
Perambalur,Perambalur,TAMILNADU,18
Peravali,West Godavari,ANDHRA PRADESH,7
Perinthalmanna,Malappuram,KERALA,92
Periyakulam,Theni,TAMILNADU,23
Pernem,North Goa,GOA,21
Perundurai,Erode,TAMILNADU,201
Peterwar,Bokaro,JHARKHAND,9
Petlad,Anand,GUJARAT,37
Petlawad,Jhabua,MADHYA PRADESH,5
Phagwara,Kapurthala,PUNJAB,157
Phalodi,Jodhpur,RAJASTHAN,10
Phaltan,Satara,MAHARASHTRA,15
Phansidewa,Darjiling,WEST BENGAL,45
Pharenda,Mahrajganj,UTTAR PRADESH,2
Phillaur,Jalandhar,PUNJAB,82
Phirangipuram,Guntur,ANDHRA PRADESH,3
Phulabani Town,Kandhamal,ODISHA,2
Phulera (Hq.Sambhar),Jaipur,RAJASTHAN,60
Phulparas,Madhubani,BIHAR,1
Phulpur,Azamgarh,UTTAR PRADESH,2
Phulpur,Prayagraj,UTTAR PRADESH,24
Phulwari,Patna,BIHAR,67
Pichhore,Gwalior,MADHYA PRADESH,72
Piduguralla,Guntur,ANDHRA PRADESH,86
Pileru,Chittoor,ANDHRA PRADESH,35
Pilibanga,Hanumangarh,RAJASTHAN,3
Pilibhit,Pilibhit,UTTAR PRADESH,22
Pindra,Varanasi,UTTAR PRADESH,19
Pindwara,Sirohi,RAJASTHAN,131
Pipariya,Hoshangabad,MADHYA PRADESH,6
Pipili,Puri,ODISHA,20
Piriyapatna,Mysuru,KARNATAKA,4
Pithapuram,East Godavari,ANDHRA PRADESH,42
Pithora,Mahasamund,CHATTISGARH,5
Pithoragarh,Pithoragarh,UTTARAKHAND,6
Pitlam,Nizamabad,TELANGANA,14
Pittalavanipalem,Guntur,ANDHRA PRADESH,6
Podili,Prakasam,ANDHRA PRADESH,16
Poduru,West Godavari,ANDHRA PRADESH,1
Pokaran,Jaisalmer,RAJASTHAN,15
Polavaram,West Godavari,ANDHRA PRADESH,1
Polba - Dadpur,Hugli,WEST BENGAL,13
Pollachi,Coimbatore,TAMILNADU,186
Polur,Tiruvannamalai,TAMILNADU,126
Ponda,South Goa,GOA,48
Ponnamaravathi,Pudukkottai,TAMILNADU,2
Ponnani,Malappuram,KERALA,70
Ponneri,Thiruvallur,TAMILNADU,150
Ponnur,Guntur,ANDHRA PRADESH,48
Poonamallee,Thiruvallur,TAMILNADU,468
Porbandar,Porbandar,GUJARAT,26
Potashpur - II,Purba Medinipur,WEST BENGAL,1
Pothia,Kishanganj,BIHAR,26
Pottangi,Koraput,ODISHA,7
Powayan,Shahjahanpur,UTTAR PRADESH,16
Pratapgarh,Pratapgarh,UTTAR PRADESH,8
Prathipadu,East Godavari,ANDHRA PRADESH,15
Prathipadu,Guntur,ANDHRA PRADESH,20
Preet Vihar,East,DELHI,878
Proddatur,Y.S.R.,ANDHRA PRADESH,76
Puducherry Taluk,Puducherry,PUDUCHERRY,164
Pudukkottai,Pudukkottai,TAMILNADU,44
Pudur,Rangareddy,TELANGANA,11
Pulicherla,Chittoor,ANDHRA PRADESH,5
Pulkal,Medak,TELANGANA,17
Pulwama,Pulwama,JAMMU & KASHMIR,6
Punasa,East Nimar,MADHYA PRADESH,6
Pune City,Pune,MAHARASHTRA,4089
Punganur,Chittoor,ANDHRA PRADESH,1
Punjabi Bagh,West,DELHI,452
Pupri,Sitamarhi,BIHAR,3
Purandhar,Pune,MAHARASHTRA,16
Purbasthali - I,Purba Bardhaman,WEST BENGAL,4
Purbasthali - II,Purba Bardhaman,WEST BENGAL,4
Puri (M),Puri,ODISHA,45
Purnia East,Purnia,BIHAR,70
Pursura,Hugli,WEST BENGAL,2
Purulia - I,Puruliya,WEST BENGAL,14
Purulia - II,Puruliya,WEST BENGAL,8
Pusad,Yavatmal,MAHARASHTRA,5
Pusapatirega,Vizianagaram,ANDHRA PRADESH,12
Pusour,Raigarh,CHATTISGARH,1
Puthalapattu,Chittoor,ANDHRA PRADESH,17
Puttaparthi,Anantapur,ANDHRA PRADESH,36
Puttur,Chittoor,ANDHRA PRADESH,31
Puttur,Dakshina Kannada,KARNATAKA,72
Pynursla,East Khasi Hills,MEGHALAYA,3
Quepem,South Goa,GOA,23
Quilandy,Kozhikode,KERALA,145
Qutubullapur,Rangareddy,TELANGANA,521
RAMBHA,Ganjam,ODISHA,1
Radhapuram,Tirunelveli,TAMILNADU,2
Rae Bareli,Rae Bareli,UTTAR PRADESH,42
Rafiganj,Aurangabad,BIHAR,5
Raghogarh,Guna,MADHYA PRADESH,1
Raghopur,Vaishali,BIHAR,8
Raghunathganj - I,Murshidabad,WEST BENGAL,1
Raghunathpalle,Jangoan,TELANGANA,21
Raghunathpur - I,Puruliya,WEST BENGAL,17
Raghurajnagar,Satna,MADHYA PRADESH,109
Raha,Nagaon,ASSAM,6
Rahatgarh,Sagar,MADHYA PRADESH,13
Rahta,Ahmadnagar,MAHARASHTRA,94
Rahui,Nalanda,BIHAR,11
Rahuri,Ahmadnagar,MAHARASHTRA,73
Raichur,Raichur,KARNATAKA,28
Raiganj,Uttar Dinajpur,WEST BENGAL,70
Raigarh,Raigarh,CHATTISGARH,74
Raikal,Jagitial,TELANGANA,8
Raikot,Ludhiana,PUNJAB,21
Raina - I,Purba Bardhaman,WEST BENGAL,3
Raina - II,Purba Bardhaman,WEST BENGAL,2
Raipur,Pali,RAJASTHAN,8
Raipur,Raipur,CHATTISGARH,1421
Rairakhol,Sambalpur,ODISHA,2
Raisen,Raisen,MADHYA PRADESH,35
Raja Pakar,Vaishali,BIHAR,1
Rajagangapur,Sundargarh,ODISHA,41
Rajahmundry (Urban),East Godavari,ANDHRA PRADESH,208
Rajahmundry Rural,East Godavari,ANDHRA PRADESH,34
Rajakhera,Dhaulpur,RAJASTHAN,20
Rajampet,Y.S.R.,ANDHRA PRADESH,4
Rajanagaram,East Godavari,ANDHRA PRADESH,20
Rajapalayam,Virudhunagar,TAMILNADU,5
Rajapur,Ratnagiri,MAHARASHTRA,5
Rajarhat,North Twenty Four Parganas,WEST BENGAL,943
Rajauli,Nawada,BIHAR,2
Rajauri,Rajouri,JAMMU & KASHMIR,2
Rajendranagar,Ranga Reddy,TELANGANA,418
Rajganj,Jalpaiguri,WEST BENGAL,94
Rajgarh,Alwar,RAJASTHAN,8
Rajgarh,Rajgarh,MADHYA PRADESH,6
Rajgir,Nalanda,BIHAR,2
Rajkot,Rajkot,GUJARAT,524
Rajnagar,Chhatarpur,MADHYA PRADESH,1
Rajnandgaon,Rajnandgaon,CHATTISGARH,76
Rajouri Garden,West,DELHI,347
Rajpur,Barwani,MADHYA PRADESH,25
Rajpur,Buxar,BIHAR,3
Rajpura,Patiala,PUNJAB,204
Rajsamand,Rajsamand,RAJASTHAN,15
Rajupalem,Guntur,ANDHRA PRADESH,23
Rajupalem,Y.S.R.,ANDHRA PRADESH,8
Rajura,Chandrapur,MAHARASHTRA,7
Ralegaon,Yavatmal,MAHARASHTRA,2
Ramabhadrapuram,Vizianagaram,ANDHRA PRADESH,8
Ramachandrapuram,East Godavari,ANDHRA PRADESH,11
Ramachandrapuram,Medak,TELANGANA,42
Ramadugu,Karimnagar,TELANGANA,1
Ramagiri,Anantapur,ANDHRA PRADESH,5
Ramagundam,Peddapalli,TELANGANA,17
Ramanagara,Ramanagara,KARNATAKA,155
Ramanathapuram,Ramanathapuram,TAMILNADU,14
Ramannapeta,Yadadri Bhuvanagiri,TELANGANA,9
Ramapuram,Y.S.R.,ANDHRA PRADESH,1
Ramayampet,Medak,TELANGANA,24
Ramganj Mandi,Kota,RAJASTHAN,6
Ramgarh,Alwar,RAJASTHAN,27
Ramgarh,Kaimur (Bhabua),BIHAR,1
Ramgarh,Ramgarh,JHARKHAND,14
Ramkrishna Nagar,Hailakandi,ASSAM,1
Ramnagar,Bahraich,UTTAR PRADESH,5
Ramnagar,Bara Banki,UTTAR PRADESH,28
Ramnagar,Nainital,UTTARAKHAND,41
Ramnagar - I,Purba Medinipur,WEST BENGAL,17
Ramnagar - II,Purba Medinipur,WEST BENGAL,9
Rampur,Rampur,UTTAR PRADESH,56
Rampur,Shimla,HIMACHAL PRADESH,1
Rampur Baghelan,Satna,MADHYA PRADESH,24
Rampur Maniharan,Saharanpur,UTTAR PRADESH,7
Rampura Phul,Bathinda,PUNJAB,38
Rampurhat - I,Birbhum,WEST BENGAL,2
Ramsanehighat,Bara Banki,UTTAR PRADESH,2
Ramtek,Nagpur,MAHARASHTRA,1
Ranaghat - I,Nadia,WEST BENGAL,34
Ranaghat - II,Nadia,WEST BENGAL,49
Ranastalam,Srikakulam,ANDHRA PRADESH,16
Rangli Rangliot,Darjiling,WEST BENGAL,1
Rania,Sirsa,HARYANA,1
Ranibennur,Haveri,KARNATAKA,95
Raniganj,Paschim Bardhaman,WEST BENGAL,36
Raninagar - II,Murshidabad,WEST BENGAL,2
Ranni,Pathanamthitta,KERALA,23
Ranpur,Botad,GUJARAT,3
Raptadu,Anantapur,ANDHRA PRADESH,44
Rasipuram,Namakkal,TAMILNADU,30
Rasol,Dhenkanal,ODISHA,1
Rasra,Ballia,UTTAR PRADESH,5
Rath,Hamirpur,UTTAR PRADESH,2
Ratlam,Ratlam,MADHYA PRADESH,39
Ratnagiri,Ratnagiri,MAHARASHTRA,143
Ratua - I,Maldah,WEST BENGAL,5
Ratua - II,Maldah,WEST BENGAL,15
Raurkela (ITS)P.S.,Sundargarh,ODISHA,57
Raurkela (M),Sundargarh,ODISHA,120
Raver,Jalgaon,MAHARASHTRA,34
Ravulapalem,East Godavari,ANDHRA PRADESH,8
Rawatsar,Hanumangarh,RAJASTHAN,1
Rawti,Ratlam,MADHYA PRADESH,1
Raxaul,Purba Champaran,BIHAR,2
Rayachoti,Y.S.R.,ANDHRA PRADESH,11
Rayagada,Rayagada,ODISHA,20
Rayavaram,East Godavari,ANDHRA PRADESH,9
Raybag,Belagavi,KARNATAKA,8
Razole,East Godavari,ANDHRA PRADESH,7
Reasi,Reasi,JAMMU & KASHMIR,5
Rebbana,Kumuram Bheem Asifabad,TELANGANA,10
Regonda,Warangal,TELANGANA,3
Rehti,Sehore,MADHYA PRADESH,20
Remuna,Baleshwar,ODISHA,16
Rengali,Sambalpur,ODISHA,1
Renigunta,Chittoor,ANDHRA PRADESH,59
Reodar,Sirohi,RAJASTHAN,1
Revelganj,Saran,BIHAR,7
Rewari,Rewari,HARYANA,187
Rishabhdeo,Udaipur,RAJASTHAN,1
Rishikesh,Dehradun,UTTARAKHAND,64
Rithi,Katni,MADHYA PRADESH,1
Robertsganj,Sonbhadra,UTTAR PRADESH,31
Roh,Nawada,BIHAR,5
Roha,Raigarh,MAHARASHTRA,17
Rohru,Shimla,HIMACHAL PRADESH,2
Rohtak,Rohtak,HARYANA,236
Rompicherla,Chittoor,ANDHRA PRADESH,10
Rompicherla,Guntur,ANDHRA PRADESH,21
Rongram,West Garo Hills,MEGHALAYA,3
Roorkee,Hardwar,UTTARAKHAND,115
Rosera,Samastipur,BIHAR,3
Rup Nagar,Rupnagar,PUNJAB,252
S.Mydukur,Y.S.R.,ANDHRA PRADESH,2
S.Rayavaram,Visakhapatnam,ANDHRA PRADESH,16
SAS Nagar (Mohali),Sahibzada Ajit Singh Nagar,PUNJAB,452
Sabang,Medinipur West,WEST BENGAL,2
Sabbavaram,Visakhapatnam,ANDHRA PRADESH,2
Sabour,Bhagalpur,BIHAR,10
Sadabad,Hathras,UTTAR PRADESH,32
Sadak-Arjuni,Gondiya,MAHARASHTRA,4
Sadar,Kalahandi,ODISHA,18
Sadar,Puri,ODISHA,12
Sadar Bazar,CENTRAL,DELHI,111
Sadasivanagar,Nizamabad,TELANGANA,86
Sadasivpet,Medak,TELANGANA,18
Sadulshahar,Ganganagar,RAJASTHAN,21
Safidon,Jind,HARYANA,6
Safipur,Unnao,UTTAR PRADESH,41
Sagar,Sagar,MADHYA PRADESH,111
Sagar,Shivamogga,KARNATAKA,32
Sagardighi,Murshidabad,WEST BENGAL,3
Sagri,Azamgarh,UTTAR PRADESH,50
Saharanpur,Saharanpur,UTTAR PRADESH,178
Sahawar,Kanshiram Nagar,UTTAR PRADESH,4
Sahebganj,Muzaffarpur,BIHAR,1
Saheednagar,Khordha,ODISHA,1
Sahid Matangini,Purba Medinipur,WEST BENGAL,30
Sahjanwa,Gorakhpur,UTTAR PRADESH,7
Saidabad,Hyderabad,TELANGANA,180
Saidapur,Karimnagar,TELANGANA,1
Saidpur,Ghazipur,UTTAR PRADESH,15
Sainj,Kullu,HIMACHAL PRADESH,6
Saintala,Balangir,ODISHA,1
Sakaldiha,Chandauli,UTTAR PRADESH,24
Sakhinetipalle,East Godavari,ANDHRA PRADESH,3
Sakleshpur,Hassan,KARNATAKA,58
Sakoli,Bhandara,MAHARASHTRA,2
Sakri,Dhule,MAHARASHTRA,1
Sakti,Janjgir - Champa,CHATTISGARH,30
Salanpur,Paschim Bardhaman,WEST BENGAL,16
Salbani,Medinipur West,WEST BENGAL,19
Salcete,South Goa,GOA,321
Salekasa,Gondiya,MAHARASHTRA,1
Salem,Salem,TAMILNADU,441
Salempur,Deoria,UTTAR PRADESH,22
Salepur,Cuttack,ODISHA,2
Saltora,Bankura,WEST BENGAL,2
Salur,Vizianagaram,ANDHRA PRADESH,4
Samal Barrage,Anugul,ODISHA,1
Samalkha,Panipat,HARYANA,56
Samalkota,East Godavari,ANDHRA PRADESH,48
Samana,Patiala,PUNJAB,8
Samastipur,Samastipur,BIHAR,31
Samba,Samba,JAMMU & KASHMIR,132
Sambalpur (M),Sambalpur,ODISHA,46
Sambepalle,Y.S.R.,ANDHRA PRADESH,13
Sambhal,Moradabad,UTTAR PRADESH,1
Sami,Patan,GUJARAT,3
Sampatchak,Patna,BIHAR,15
Sampgaon,Belagavi,KARNATAKA,37
Sampla,Rohtak,HARYANA,33
Samrala,Ludhiana,PUNJAB,62
Samudrapur,Wardha,MAHARASHTRA,74
Sanand,Ahmadabad,GUJARAT,107
Sanchore,Jalor,RAJASTHAN,12
Sandhol,Mandi,HIMACHAL PRADESH,1
Sandila,Hardoi,UTTAR PRADESH,65
Sandur,Ballari,KARNATAKA,26
Sangam,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,2
Sangam,Warangal,TELANGANA,4
Sangameshwar,Ratnagiri,MAHARASHTRA,56
Sangamner,Ahmadnagar,MAHARASHTRA,13
Sanganer,Jaipur,RAJASTHAN,751
Sangareddy,Medak,TELANGANA,67
Sangaria,Hanumangarh,RAJASTHAN,5
Sangrampur,Purba Champaran,BIHAR,2
Sangrur,Sangrur,PUNJAB,15
Sanguem,South Goa,GOA,11
Sankarapuram,Viluppuram,TAMILNADU,2
Sankari,Salem,TAMILNADU,158
Sankhavaram,East Godavari,ANDHRA PRADESH,7
Sankrail,Haora,WEST BENGAL,67
Sankrail,Jhargram,WEST BENGAL,1
Santalpur,Patan,GUJARAT,3
Santhabommali,Srikakulam,ANDHRA PRADESH,2
Santhamaguluru,Prakasam,ANDHRA PRADESH,12
Santhanuthala Padu,Prakasam,ANDHRA PRADESH,10
Santhipuram,Chittoor,ANDHRA PRADESH,2
Santipur,Nadia,WEST BENGAL,50
Santrampur,Mahisagar,GUJARAT,3
Santuri,Puruliya,WEST BENGAL,7
Sapotra,Karauli,RAJASTHAN,5
Sarairanjan,Samastipur,BIHAR,5
Saraiya,Muzaffarpur,BIHAR,3
Sarangarh,Raigarh,CHATTISGARH,2
Sarangpur,Rajgarh,MADHYA PRADESH,4
Sarankul,Nayagarh,ODISHA,7
Saraswati Vihar,North West,DELHI,665
Sardarpur,Dhar,MADHYA PRADESH,3
Sardarshahar,Churu,RAJASTHAN,1
Sardhana,Meerut,UTTAR PRADESH,197
Sardulgarh,Mansa,PUNJAB,13
Sariya,Giridih,JHARKHAND,4
Saroornagar,Ranga Reddy,TELANGANA,463
Sasaram,Rohtas,BIHAR,16
Sasni,Hathras,UTTAR PRADESH,65
Satara,Satara,MAHARASHTRA,214
Satari,North Goa,GOA,1
Satbarwa,Palamu,JHARKHAND,3
Sathupalle,Khammam,TELANGANA,4
Sathyamangalam,Erode,TAMILNADU,13
Sattenapalle,Guntur,ANDHRA PRADESH,5
Sattur,Virudhunagar,TAMILNADU,8
Satyabadi,Puri,ODISHA,7
Satyavedu,Chittoor,ANDHRA PRADESH,8
Sausar,Chhindwara,MADHYA PRADESH,6
Savalyapuram H/O Kanamarlapudi,Guntur,ANDHRA PRADESH,2
Savanur,Haveri,KARNATAKA,8
Savar Kundla,Amreli,GUJARAT,70
Savli,Vadodara,GUJARAT,26
Savner,Nagpur,MAHARASHTRA,41
Sawai Madhopur,Sawai Madhopur,RAJASTHAN,48
Sawantwadi,Sindhudurg,MAHARASHTRA,7
Sawayajpur,Hardoi,UTTAR PRADESH,5
Sawer,Indore,MADHYA PRADESH,55
Sayla,Surendranagar,GUJARAT,42
Secunderabad,Hyderabad,TELANGANA,280
Sedam,Kalaburagi,KARNATAKA,3
Seelam Pur,NORTH EAST,DELHI,147
Seema Puri,Shahdara,DELHI,118
Seethanagaram,East Godavari,ANDHRA PRADESH,2
Sehore,Sehore,MADHYA PRADESH,13
Seloo,Wardha,MAHARASHTRA,25
Selsella,West Garo Hills,MEGHALAYA,1
Semaria,Rewa,MADHYA PRADESH,1
Sendhwa,Barwani,MADHYA PRADESH,17
Sendurai,Ariyalur,TAMILNADU,1
Seondha,Datia,MADHYA PRADESH,11
Seoni,Seoni,MADHYA PRADESH,2
Seoni-Malwa,Hoshangabad,MADHYA PRADESH,1
Sepau,Dhaulpur,RAJASTHAN,3
Serampur Uttarpara,Hugli,WEST BENGAL,233
Serilingampally,Ranga Reddy,TELANGANA,1309
Shahabad,Hardoi,UTTAR PRADESH,11
Shahapur,Thane,MAHARASHTRA,134
Shahbad,Baran,RAJASTHAN,1
Shahbad,Kurukshetra,HARYANA,76
Shahdara,Shahdara,DELHI,40
Shahganj,Jaunpur,UTTAR PRADESH,8
Shahjahanpur,Shahjahanpur,UTTAR PRADESH,78
Shahkot,Jalandhar,PUNJAB,4
Shahpur,Betul,MADHYA PRADESH,5
Shahpur,Kangra,HIMACHAL PRADESH,3
Shahpur,Yadgir,KARNATAKA,9
Shahpura,Jaipur,RAJASTHAN,48
Shahuwadi,Kolhapur,MAHARASHTRA,37
Shaikpet,Hyderabad,TELANGANA,542
Shajapur,Shajapur,MADHYA PRADESH,2
Shamirpet,Rangareddy,TELANGANA,62
Shamli,Shamli,UTTAR PRADESH,32
Shamshabad,Ranga Reddy,TELANGANA,268
Shankarampet (R),Medak,TELANGANA,37
Shankarapatnam,Karimnagar,TELANGANA,2
Shankarpalle,Ranga Reddy,TELANGANA,23
Shegaon,Buldana,MAHARASHTRA,5
Shehera,Panch Mahals,GUJARAT,1
Shella Bholaganj,East Khasi Hills,MEGHALAYA,12
Shenkottai,Tirunelveli,TAMILNADU,4
Sheoganj,Sirohi,RAJASTHAN,10
Sheosagar,Rohtas,BIHAR,21
Shergarh,Jodhpur,RAJASTHAN,8
Shiggaon,Haveri,KARNATAKA,37
Shikarpur,Bulandshahr,UTTAR PRADESH,6
Shikohabad,Firozabad,UTTAR PRADESH,83
Shimla   ( Rural ),Shimla,HIMACHAL PRADESH,115
Shimoga,Shivamogga,KARNATAKA,233
Shirol,Kolhapur,MAHARASHTRA,123
Shirpur,Dhule,MAHARASHTRA,34
Shirur,Pune,MAHARASHTRA,27
Shivaji Nagar,Samastipur,BIHAR,1
Shivampet,Medak,TELANGANA,2
Shivpuri,Shivpuri,MADHYA PRADESH,5
Shohratgarh,Siddharthnagar,UTTAR PRADESH,1
Sholinganallur,Kancheepuram,TAMILNADU,736
Shorapur,Yadgir,KARNATAKA,2
Shrigonda,Ahmadnagar,MAHARASHTRA,14
Shrirampur,Ahmadnagar,MAHARASHTRA,58
Shrirangapattana,Mandya,KARNATAKA,148
Shyampur - I,Haora,WEST BENGAL,1
Shyampur - II,Haora,WEST BENGAL,1
Siana,Bulandshahr,UTTAR PRADESH,1
Siddapur,Uttara Kannada,KARNATAKA,1
Siddipet,Medak,TELANGANA,22
Sidhauli,Sitapur,UTTAR PRADESH,4
Sidhaw,Pashchim Champaran,BIHAR,3
Sidhout,Y.S.R.,ANDHRA PRADESH,6
Sidhpur,Patan,GUJARAT,76
Sidlaghatta,Chikkaballapura,KARNATAKA,25
Sihor,Bhavnagar,GUJARAT,8
Sihora,Jabalpur,MADHYA PRADESH,2
Sikandra,Jamui,BIHAR,1
Sikandra,Kanpur Dehat,UTTAR PRADESH,4
Sikandra Rao,Hathras,UTTAR PRADESH,8
Sikandrabad,Bulandshahr,UTTAR PRADESH,45
Sikar,Sikar,RAJASTHAN,112
Sikrai,Dausa,RAJASTHAN,32
Silao,Nalanda,BIHAR,1
Silli,Ranchi,JHARKHAND,26
Sillod,Aurangabad,MAHARASHTRA,10
Silonijan,Dima Hasao,ASSAM,1
Simga,Baloda Bazar,CHATTISGARH,67
Simhadripuram,Y.S.R.,ANDHRA PRADESH,1
Similia,Baleshwar,ODISHA,5
Similiguda,Koraput,ODISHA,3
Simri,Buxar,BIHAR,5
Simri Bakhtiarpur,Saharsa,BIHAR,1
Sindgi,Vijayapura,KARNATAKA,2
Sindhnur,Raichur,KARNATAKA,1
Sindkhede,Dhule,MAHARASHTRA,25
Singanamala,Anantapur,ANDHRA PRADESH,22
Singarayakonda,Prakasam,ANDHRA PRADESH,44
Singareni,Khammam,TELANGANA,3
Singheshwar,Madhepura,BIHAR,2
Singrauli,Singrauli,MADHYA PRADESH,12
Singur,Hugli,WEST BENGAL,260
Sinnar,Nashik,MAHARASHTRA,65
Sinor,Vadodara,GUJARAT,10
Sira,Tumakuru,KARNATAKA,167
Sirathu,Kaushambi,UTTAR PRADESH,67
Sirauli Gauspur,Bara Banki,UTTAR PRADESH,8
Sircilla,Rajanna Sircilla,TELANGANA,30
Sirdala,Nawada,BIHAR,4
Sirkali,Nagapattinam,TAMILNADU,9
Sirmour,Rewa,MADHYA PRADESH,1
Sirohi,Sirohi,RAJASTHAN,103
Sironj,Vidisha,MADHYA PRADESH,3
Sirpur (T),Kumuram Bheem Asifabad,TELANGANA,3
Sirsa,Sirsa,HARYANA,34
Sirsi,Uttara Kannada,KARNATAKA,4
Siruguppa,Ballari,KARNATAKA,4
Sirvel,Kurnool,ANDHRA PRADESH,2
Sissibargaon,Dhemaji,ASSAM,3
Sitapur,Sitapur,UTTAR PRADESH,4
Sitarganj,Udham Singh Nagar,UTTARAKHAND,5
Sivaganga,Sivaganga,TAMILNADU,35
Sivagiri,Tirunelveli,TAMILNADU,6
Sivakasi,Virudhunagar,TAMILNADU,68
Siwan,Siwan,BIHAR,30
Siwana,Barmer,RAJASTHAN,67
Sodam,Chittoor,ANDHRA PRADESH,1
Sohagpur,Hoshangabad,MADHYA PRADESH,1
Sohagpur,Shahdol,MADHYA PRADESH,9
Sohawal,Faizabad,UTTAR PRADESH,3
Sohela,Bargarh,ODISHA,1
Sohna,Gurgaon,HARYANA,145
Sojat,Pali,RAJASTHAN,10
Sojitra,Anand,GUJARAT,10
Solan,Solan,HIMACHAL PRADESH,97
Solapur North,Solapur,MAHARASHTRA,194
Solapur South,Solapur,MAHARASHTRA,56
Somandepalle,Anantapur,ANDHRA PRADESH,15
Someshwar,"Almora
",UTTARAKHAND,1
Sompeta,Srikakulam,ANDHRA PRADESH,4
Somvarpet,Kodagu,KARNATAKA,14
Sonapur,Kamrup Metropolitan,ASSAM,3
Sonapur,Subarnapur,ODISHA,4
Sonarpur,South Twenty Four Parganas,WEST BENGAL,1156
Sonawari,Bandipore,JAMMU & KASHMIR,3
Sonbarsa,Sitamarhi,BIHAR,1
Sonepur,Saran,BIHAR,148
Songadh,Tapi,GUJARAT,2
Sonhaula,Bhagalpur,BIHAR,1
Sonipat,Sonipat,HARYANA,224
Sonkatch,Dewas,MADHYA PRADESH,1
Sopore,Baramula,JAMMU & KASHMIR,2
Sorab,Shivamogga,KARNATAKA,2
Soraon,Prayagraj,UTTAR PRADESH,5
Soreng,West District,SIKKIM,3
Soro,Baleshwar,ODISHA,10
Sri Madhopur,Sikar,RAJASTHAN,148
Srikakulam,Srikakulam,ANDHRA PRADESH,90
Srikalahasti,Chittoor,ANDHRA PRADESH,40
Srinagar (South),Srinagar,JAMMU & KASHMIR,43
Sringeri,Chikkamagaluru,KARNATAKA,25
Srinivaspur,Kolar,KARNATAKA,3
Sriperumbudur,Kancheepuram,TAMILNADU,430
Srirampur,Peddapalli,TELANGANA,2
Srirangam,Tiruchirappalli,TAMILNADU,46
Srivaikuntam,Thoothukkudi,TAMILNADU,3
Srivilliputhur,Virudhunagar,TAMILNADU,16
Srungavarapukota,Vizianagaram,ANDHRA PRADESH,1
Suar,Rampur,UTTAR PRADESH,3
Sudhagad,Raigarh,MAHARASHTRA,1
Sugauli,Purba Champaran,BIHAR,15
Sujangarh,Churu,RAJASTHAN,3
Sukma,Sukma,CHATTISGARH,2
Suliapada,Mayurbhanj,ODISHA,2
Sullurpeta,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,20
Sultanabad,Peddapalli,TELANGANA,6
Sultanganj,Bhagalpur,BIHAR,10
